"datetime","tempmax","tempmin","humidity","precip","windspeed","AcresBurned","Cause","Fatalities","StructureDam","fire","StructureDest.","StructureDam.","FirePersonnelDeath","CivilDeath"
"2015-09-29",25.5,13.5,56.8,0,18.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-09-30",18.8,14.2,72.2,0.462,11.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-10-01",25.5,15.5,71.3,0.238,10.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-10-02",32.8,13.4,54.7,0,24.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-10-03",29.8,11.6,57.5,0.273,27.3,860,"EQUIPMENT",0,0,"Yes",NA,NA,NA,NA
"2015-10-04",25.7,12.3,59.8,2.106,13.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-10-05",26.7,13.1,58.7,0,16.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-10-06",27.3,15.2,63.9,0,14.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-10-07",28.8,14.1,61.6,0,11.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-10-08",31.1,15.9,56.3,0,9.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-10-09",32.7,13.7,54.7,0,11.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-10-10",31.2,13.4,65.2,0,18.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-10-11",32,13.1,59,0,9.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-10-12",34.2,13.2,55.4,0,12.4,690,"ELECTRICAL POWER",0,0,"Yes",NA,NA,NA,NA
"2015-10-13",35.6,14.8,47.6,0.027,11.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-10-14",32.9,15.9,39.8,0,11.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-10-15",30.5,17.6,41.2,0,11.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-10-16",31,17.1,54.7,0,20.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-10-17",24.1,16.1,67.5,0.228,19.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-10-18",23.2,12.3,75.3,0,13.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-10-19",24.8,12.9,68.4,0,12.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-10-20",29.9,13.7,47,0,27.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-10-21",29.3,10.7,44.8,0,12.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-10-22",28.4,12.2,51.9,0,17.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-10-23",27,9.6,57.8,0,6.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-10-24",27.1,11.1,60.3,0,7.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-10-25",26.7,14.3,57.1,0,16.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-10-26",26.9,9.6,69.5,0,7.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-10-27",22.1,13.3,58.5,0,26.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-10-28",23.1,14.1,63.8,0,14.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-10-29",26.5,12.5,49.4,0,33.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-10-30",29.3,13.5,39.1,0,17.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-10-31",28.4,11.3,48.5,0,16.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-11-01",19.9,14.3,80.6,3.54,22,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-11-02",15.4,11.1,88.5,11.852,13.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-11-03",18.7,7.9,66.1,0,17.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-11-04",18.3,7.4,48.4,0,33.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-11-05",18.2,3.4,60.5,0,9.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-11-06",19.3,3.8,61.5,0,8.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-11-07",19.7,4.4,68.2,0,9.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-11-08",13.9,7.4,84.3,6.299,17.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-11-09",11.7,7.9,86,9.666,18.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-11-10",14.8,6.2,80.9,2.087,16.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-11-11",14.9,2.4,82.1,0,11.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-11-12",17.1,2.2,77,0,15.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-11-13",18.1,3.6,75.5,0.026,6.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-11-14",18.2,3.6,77.9,0,11.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-11-15",16.9,7.4,72.8,5.687,26.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-11-16",15.9,5.5,45.2,0.212,34.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-11-17",15.9,2.9,58.6,0,15.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-11-18",17.6,3.3,74.9,0,13.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-11-19",19.3,3.8,76.8,0,9.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-11-20",22,6,75.4,0,9.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-11-21",21,6.4,76.1,0,12,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-11-22",20.3,4.7,79.8,0,6.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-11-23",18.7,5.9,79.8,0,16.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-11-24",14.2,6.7,71.7,0.808,28.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-11-25",11.2,2,78.5,0,14.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-11-26",12.8,0.1,58.1,0,25.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-11-27",13.7,3,43.2,0,27.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-11-28",13.2,-1.4,47.7,0,15.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-11-29",13.7,-1.7,57,0,12.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-11-30",10.3,-1.2,65.1,0.009,13.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-12-01",14.3,0.2,64.6,0.142,8.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-12-02",14.3,6.4,67.1,0.473,9.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-12-03",12.1,4.4,81.2,8.56,21.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-12-04",15.8,5.1,80.6,0,10,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-12-05",12.7,3.1,84.2,0,9.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-12-06",17.2,8.8,73.8,0.192,13.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-12-07",16.7,8.8,90.1,0,10.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-12-08",11.6,7.3,97.9,0,5.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-12-09",16.6,10,88.4,0.05,19,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-12-10",17,11.2,73.8,2.043,27.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-12-11",14,6.1,75.4,1.82,13.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-12-12",12.6,1.7,77.7,0,11.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-12-13",13.6,2.9,70.6,9.386,36.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-12-14",12.7,0.8,63.6,0.386,35.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-12-15",13.2,3.5,56.1,0.045,35.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-12-16",11.4,-1.2,71.7,0,8.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-12-17",13.2,3.2,68.5,0,14.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-12-18",13.8,3.5,66.9,7.713,18.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-12-19",13.4,4.8,87.7,2.887,13.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-12-20",11.6,2.5,82.7,2.72,23,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-12-21",10.2,8.4,88.2,4.548,30.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-12-22",17.3,9.9,84.5,0.3,27.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-12-23",14,3.7,70.1,0,11.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-12-24",11.3,2.7,74.6,0.228,24.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-12-25",10.9,0.2,76.5,0,14.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-12-26",12,1.1,61,0,23.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-12-27",7.1,-1.5,77.7,0,11.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-12-28",9.8,1.2,76.6,0.39,17.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-12-29",9.9,-1.5,80.6,0,13.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-12-30",9.2,-0.4,78.4,0,16.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2015-12-31",11.1,-2.3,74.7,0,14.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-01-01",16.6,-0.2,66.5,0,8.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-01-02",18.3,1.7,65.8,0,9.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-01-03",18.1,1.9,67.8,0,8.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-01-04",19.8,1.5,60.6,0,17.4,333,"DEBRIS BURNING",0,0,"Yes",NA,NA,NA,NA
"2014-01-05",18.7,0.6,52.8,0,5.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-01-06",15.9,1.6,59.6,0,7.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-01-07",16.8,2.8,52.8,0,9.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-01-08",13,2.2,82.9,0,9.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-01-09",16,5.9,78.9,0,12.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-01-10",16.8,2,78.8,0,7.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-01-11",13.9,5.5,81.5,0,16.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-01-12",16,2.8,65.8,0,38.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-01-13",16.9,1.4,66.4,0,9.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-01-14",18.6,-0.2,70.6,0,7.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-01-15",19,1.6,68.4,0,5.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-01-16",19.8,0,65.9,0,4.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-01-17",21,0.5,61.4,0,12.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-01-18",20.7,-0.5,61.3,0,5.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-01-19",20.8,0.1,59.6,0,9.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-01-20",20.6,0.5,56.2,0,9.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-01-21",20.8,0.8,55.1,0,14.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-01-22",18.8,-0.4,53.5,0,5.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-01-23",20.9,1.4,51.8,0,8.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-01-24",23.8,5.1,43.5,0,11.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-01-25",22.8,4.7,45.3,0,11.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-01-26",17.9,3.8,54.8,0,9.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-01-27",17.7,2.9,61.5,0,5.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-01-28",20.7,9.1,62.8,0,9.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-01-29",17,11.4,89.8,0.322,19.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-01-30",16.8,10,77.7,1.109,17.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-01-31",16,3.5,63,0.122,24.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-02-01",15,2.3,53.2,0,12.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-02-02",9.6,3.5,70.9,0.932,19.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-02-03",13.9,3.8,71.3,0,13.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-02-04",13.1,0.7,73,0,9.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-02-05",12,0.2,73.7,0.902,12.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-02-06",10.6,6.9,86,8.74,16,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-02-07",11,8.8,88.3,5.711,30.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-02-08",13.1,10.8,92.5,27.542,29.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-02-09",14.9,13,95.9,20.384,23,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-02-10",16.9,10.2,89.9,1.297,14.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-02-11",16.1,8.2,92.9,0.049,9.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-02-12",17.1,8.1,82.2,0,18.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-02-13",20.8,11.6,82.9,0,12.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-02-14",18.8,12.7,84.9,0,16.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-02-15",16.8,11,84.1,0,23.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-02-16",18.7,8,66.3,0,19.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-02-17",17.7,2.9,67.7,0,9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-02-18",18.1,5.2,70.8,0,12.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-02-19",18.8,9.4,63.3,0,24.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-02-20",20,7.5,50.1,0,22.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-02-21",21.8,4.4,60.8,0,15,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-02-22",22.7,4.7,61.4,0,12,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-02-23",21.8,4.8,66.5,0,6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-02-24",23.6,6,62.5,0,8.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-02-25",22,5.8,67.5,0,16.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-02-26",16.9,10.7,82.1,10.169,35.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-02-27",18.2,10.8,76.5,1.437,23.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-02-28",14.1,11.6,87,20.224,22.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-03-01",19.1,10.8,66.4,0.012,28.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-03-02",15.6,9,81.5,1.772,21.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-03-03",15,9.2,90.3,2.749,19.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-03-04",16.8,11,87.7,0.496,16.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-03-05",19.1,12,83.6,4.249,18.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-03-06",19,10.8,77.1,2.688,19,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-03-07",21.7,8.8,65.2,0.052,25.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-03-08",20,5.7,73.9,0,10.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-03-09",19.8,12.9,76.7,0,9.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-03-10",20,11.9,63.2,2.739,24.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-03-11",21.9,9.1,39.9,0,40.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-03-12",24.1,11.3,30.8,0,32.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-03-13",24.8,7.8,44.6,0,16.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-03-14",23.1,9.7,62.2,0,12.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-03-15",26.7,9.8,54.9,0,12.4,350,"ARSON",0,0,"Yes",NA,NA,NA,NA
"2014-03-16",25.7,8.7,58.5,0,16.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-03-17",20,8.8,53.3,0,29.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-03-18",21.8,10.1,35,0,29.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-03-19",23.6,5.6,55.4,0,9.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-03-20",24.8,8,58.3,0,9.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-03-21",23.7,7.1,62,0,17.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-03-22",24.3,6.6,62.5,0,13.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-03-23",24.3,8.3,60.5,0,10.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-03-24",26,6.7,60.8,0,12.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-03-25",17,7.4,67.1,0.296,21.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-03-26",16.7,9.1,80.1,7.695,25.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-03-27",16.5,10.1,74.9,0.222,18.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-03-28",19.2,11.5,70.4,0,19.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-03-29",13.9,10.8,85.9,12.71,14.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-03-30",16.2,4.1,74.8,0,21.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-03-31",13.9,6.8,82.6,4.573,25.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-04-01",11.9,6.9,90.5,31.989,20.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-04-02",16.1,6.1,76.8,0.104,10.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-04-03",17.9,7.7,71.2,0,16.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-04-04",14.7,8.9,79.3,1.283,14.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-04-05",21,5.7,73.7,0,15,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-04-06",25.8,7.1,67.2,0.049,26.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-04-07",26.6,9.2,66,0,8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-04-08",28.1,12,67,0,7.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-04-09",26.2,12.8,65.8,0,13.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-04-10",27.8,8.5,61.3,0,8.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-04-11",24.4,9.8,73.6,0,16.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-04-12",21.4,9,77,0,21.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-04-13",27,9.9,63.7,0,23.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-04-14",26,7.4,67.3,0,9.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-04-15",26.9,10.9,64.7,0,12.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-04-16",27.7,9.9,57.9,0,24.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-04-17",27.2,11.4,62.9,0,26.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-04-18",26.4,13.7,54.6,0,17.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-04-19",24.3,10,64.2,0,24,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-04-20",29.1,9.1,59,0,20.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-04-21",23.3,13.2,46.9,0,22.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-04-22",20.8,9.4,56,0,21.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-04-23",22.8,5.2,56.1,0,16.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-04-24",22.2,10.1,68.9,0,24.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-04-25",14.3,9.8,87.7,10.272,16.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-04-26",17,7.4,74.8,0,24.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-04-27",19.1,9.2,70.4,0.29,20.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-04-28",25,7.6,58.2,0,22.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-04-29",31.7,11.8,43.6,0,16.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-04-30",32.1,11.2,47.1,0,9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-05-01",33.1,12.8,48.8,0,13.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-05-02",31,10.9,46.6,0,23.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-05-03",23.5,12.6,64.9,0,29.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-05-04",23.1,10.9,64.1,0,25.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-05-05",21.9,11.7,61.7,0.829,25.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-05-06",24.8,11.3,56.4,0,24.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-05-07",24.3,8.9,60.4,0,26.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-05-08",21,11.9,67.5,0,28.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-05-09",23.3,13,65.6,0,23.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-05-10",23.8,7.9,48.8,0,29.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-05-11",27.9,11.6,33,0,36.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-05-12",31.8,9.4,32.3,0,17.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-05-13",33,11.8,40.5,0,9.4,1548,"EQUIPMENT USE",0,0,"Yes",NA,NA,NA,NA
"2014-05-14",35.1,13.8,39,0,13.3,2438,"UNDETERMINED",0,53,"Yes",NA,NA,NA,NA
"2014-05-15",35.7,15.4,33.3,0,18.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-05-16",31.5,15.5,37,0,18.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-05-17",26.4,14.1,56.1,0,17.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-05-18",25.9,13.8,52.2,0,32.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-05-19",23,12.1,59,0,36.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-05-20",23.1,11.1,64.4,0,22.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-05-21",29,11.6,59.7,0,22.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-05-22",30.2,12.8,58.9,0,16.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-05-23",31.4,12.2,59.3,0,15.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-05-24",33.7,14.4,51.6,0,15.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-05-25",34.4,13.9,48.5,0,20.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-05-26",33.3,14.5,41.8,0,18.5,677,"UNDETERMINED",0,3,"Yes",NA,NA,NA,NA
"2014-05-27",30.9,14.3,44.6,0,17.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-05-28",28,13.8,27.9,0,26.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-05-29",30,15.2,26.9,0,23.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-05-30",27.3,13,46.4,0,24.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-05-31",29.8,10.6,56.2,0,14.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-06-01",31.9,12.7,47.3,0,21,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-06-02",26.4,13,55.5,0,28,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-06-03",29.1,11,59.8,0,16.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-06-04",33.6,11.2,51.6,0,19.5,402,"VEHICLE",0,0,"Yes",NA,NA,NA,NA
"2014-06-05",33.4,15,47.5,0,19.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-06-06",32.4,13.2,52.8,0,17.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-06-07",34.5,13.1,51.1,0,14.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-06-08",39.3,16.8,38.1,0,24.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-06-09",40.8,17.4,38.1,0,18.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-06-10",39,16.5,45.8,0,25.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-06-11",27.3,14.1,63.1,0,24.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-06-12",27.3,12.6,60.7,0,28.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-06-13",29.8,12.9,46.4,0,20.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-06-14",29.8,15.5,39.8,0,22.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-06-15",28,14,53.3,0,26.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-06-16",24.3,13.1,55.6,0,24.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-06-17",28.1,11.5,42.7,0,22.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
