datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,tzoffset
2014-09-28,1411887600,23.5,14.9,18.6,23.5,14.9,18.6,11.7,65.1,0.0,0.0,0.0,,0.0,0.0,,12.0,160.3,1011.4,44.0,15.9,122.1,10.6,6.0,06:59:05,1411912745,18:53:23,1411955603,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-09-29,1411974000,26.9,11.7,19.0,26.6,11.7,19.0,11.2,63.6,0.0,0.0,0.0,,0.0,0.0,,12.8,210.2,1014.1,3.7,15.5,233.2,20.2,8.0,07:00:00,1411999200,18:51:48,1412041908,0.19,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-09-30,1412060400,28.1,15.4,20.4,27.4,15.4,20.3,11.2,58.1,0.0,0.0,0.0,,0.0,0.0,,14.2,336.4,1012.0,2.9,16.0,223.9,19.3,8.0,07:00:54,1412085654,18:50:14,1412128214,0.23,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-10-01,1412146800,30.6,16.9,22.6,28.6,16.9,22.1,3.0,29.9,0.0,0.0,0.0,,0.0,0.0,48.1,33.9,333.3,1011.4,0.0,16.0,243.5,20.9,8.0,07:01:49,1412172109,18:48:41,1412214521,0.25,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-10-02,1412233200,31.5,10.8,20.5,29.4,10.8,20.0,4.7,41.1,0.0,0.0,0.0,,0.0,0.0,,9.0,334.1,1015.6,0.0,16.0,235.8,20.3,8.0,07:02:45,1412258565,18:47:07,1412300827,0.3,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-10-03,1412319600,34.7,12.7,22.4,32.1,12.7,21.7,5.8,41.2,0.0,0.0,0.0,,0.0,0.0,,9.0,319.6,1017.1,1.3,16.0,233.7,20.2,8.0,07:03:40,1412345020,18:45:34,1412387134,0.34,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-10-04,1412406000,35.5,12.7,22.8,32.9,12.7,22.1,6.9,42.8,0.0,0.0,0.0,,0.0,0.0,,7.6,320.4,1015.1,0.0,16.0,232.6,20.1,8.0,07:04:36,1412431476,18:44:01,1412473441,0.37,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-10-05,1412492400,35.6,13.6,23.3,33.2,13.6,22.6,8.0,43.0,0.0,0.0,0.0,,0.0,0.0,,6.5,329.9,1012.6,0.0,16.0,229.2,19.9,8.0,07:05:32,1412517932,18:42:29,1412559749,0.41,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-10-06,1412578800,34.8,13.9,23.7,32.5,13.9,23.0,8.3,42.8,0.0,0.0,0.0,,0.0,0.0,,7.6,305.0,1011.2,0.0,15.9,226.9,19.6,8.0,07:06:28,1412604388,18:40:58,1412646058,0.44,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-10-07,1412665200,34.8,13.6,23.4,32.7,13.6,22.9,9.9,47.7,0.0,0.0,0.0,,0.0,0.0,,13.0,303.5,1010.4,9.5,16.0,222.6,19.2,8.0,07:07:24,1412690844,18:39:26,1412732366,0.48,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-10-08,1412751600,35.6,12.7,23.1,33.0,12.7,22.3,8.9,49.9,0.0,0.0,0.0,,0.0,0.0,,12.9,310.9,1010.4,0.8,16.0,222.2,19.2,8.0,07:08:21,1412777301,18:37:56,1412818676,0.5,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-10-09,1412838000,31.1,13.6,21.2,29.2,13.6,20.8,10.0,53.5,0.0,0.0,0.0,,0.0,0.0,,16.7,204.8,1011.7,3.6,16.0,216.1,18.8,7.0,07:09:18,1412863758,18:36:26,1412904986,0.54,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-10-10,1412924400,29.3,12.7,20.0,28.1,12.7,19.8,10.9,60.1,0.0,0.0,0.0,,0.0,0.0,,10.5,209.5,1014.4,5.0,16.0,213.0,18.4,7.0,07:10:16,1412950216,18:34:56,1412991296,0.58,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-10-11,1413010800,31.0,13.9,20.5,29.3,13.9,20.2,11.1,59.8,0.0,0.0,0.0,,0.0,0.0,,7.5,205.4,1014.9,6.1,16.0,187.3,16.0,7.0,07:11:13,1413036673,18:33:27,1413077607,0.61,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-10-12,1413097200,32.7,16.2,23.7,30.4,16.2,23.0,2.2,29.3,0.0,0.0,0.0,,0.0,0.0,54.9,39.2,333.9,1013.6,0.0,16.0,218.9,19.0,8.0,07:12:11,1413123131,18:31:59,1413163919,0.64,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-10-13,1413183600,31.7,11.7,21.1,29.7,11.7,20.6,4.1,37.0,0.0,0.0,0.0,,0.0,0.0,,15.2,185.0,1013.0,5.7,16.0,191.1,16.5,7.0,07:13:10,1413209590,18:30:32,1413250232,0.67,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-10-14,1413270000,22.4,14.2,18.6,22.4,14.2,18.6,11.8,65.5,0.0,0.0,0.0,,0.0,0.0,44.3,29.6,218.7,1010.9,24.7,16.0,188.3,16.2,7.0,07:14:08,1413296048,18:29:05,1413336545,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-10-15,1413356400,22.0,16.0,18.3,22.0,16.0,18.3,12.0,68.8,3.448,100.0,25.0,['rain'],0.0,0.0,25.9,16.0,202.4,1014.5,62.4,15.3,127.2,11.1,6.0,07:15:07,1413382507,18:27:39,1413422859,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-10-16,1413442800,23.1,11.8,17.2,23.1,11.8,17.2,9.6,64.0,0.0,0.0,0.0,,0.0,0.0,,13.9,220.3,1014.9,20.9,16.0,121.3,10.3,6.0,07:16:07,1413468967,18:26:14,1413509174,0.77,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-10-17,1413529200,23.1,12.2,17.2,23.1,12.2,17.2,9.8,64.1,0.0,0.0,0.0,,0.0,0.0,27.7,11.2,175.2,1014.0,17.1,16.0,131.3,11.5,6.0,07:17:07,1413555427,18:24:49,1413595489,0.8,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-10-18,1413615600,26.9,12.4,18.8,26.5,12.4,18.8,10.7,63.1,0.0,0.0,0.0,,0.0,0.0,,11.7,331.4,1013.5,0.0,16.0,194.9,16.9,7.0,07:18:07,1413641887,18:23:26,1413681806,0.83,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-10-19,1413702000,27.0,11.4,19.3,26.9,11.4,19.3,12.1,65.4,0.0,0.0,0.0,,0.0,0.0,,14.6,201.0,1011.4,0.0,16.0,193.1,16.9,7.0,07:19:07,1413728347,18:22:03,1413768123,0.87,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-10-20,1413788400,22.2,14.1,18.2,22.2,14.1,18.2,12.1,68.9,0.0,0.0,0.0,,0.0,0.0,40.7,20.9,201.1,1013.2,31.7,16.0,173.0,15.0,6.0,07:20:08,1413814808,18:20:42,1413854442,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-10-21,1413874800,22.7,8.6,15.1,22.7,8.6,15.1,7.6,64.6,0.0,0.0,0.0,,0.0,0.0,31.3,21.8,324.7,1017.4,7.5,15.9,135.9,11.7,6.0,07:21:09,1413901269,18:19:21,1413940761,0.93,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-10-22,1413961200,23.9,8.8,16.3,23.9,8.8,16.3,7.2,58.5,0.0,0.0,0.0,,0.0,0.0,,8.4,156.4,1016.8,11.5,16.0,141.4,12.2,6.0,07:22:10,1413987730,18:18:02,1414027082,0.96,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-10-23,1414047600,24.6,14.8,18.5,24.6,14.8,18.5,11.8,67.1,0.0,0.0,0.0,,0.0,0.0,,17.1,351.2,1016.2,15.6,16.0,159.8,13.8,6.0,07:23:12,1414074192,18:16:43,1414113403,0.0,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-10-24,1414134000,24.1,10.3,16.7,24.1,10.3,16.7,11.5,74.4,0.014,100.0,4.17,['rain'],0.0,0.0,25.9,17.7,226.5,1013.6,20.0,13.0,180.6,15.5,7.0,07:24:14,1414160654,18:15:25,1414199725,0.03,Rain,Clearing in the afternoon with morning rain.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-10-25,1414220400,21.9,15.0,17.6,21.9,15.0,17.6,12.5,73.3,2.916,100.0,33.33,['rain'],0.0,0.0,47.9,26.3,187.4,1015.9,49.1,15.1,141.5,12.3,5.0,07:25:17,1414247117,18:14:09,1414286049,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-10-26,1414306800,21.9,8.8,15.4,21.9,8.8,15.4,6.9,62.9,0.0,0.0,0.0,,0.0,0.0,38.9,28.2,329.1,1019.4,12.1,14.4,183.0,15.8,7.0,07:26:20,1414333580,18:12:54,1414372374,0.1,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-10-27,1414393200,22.0,6.9,14.1,22.0,6.9,14.1,4.5,55.2,0.0,0.0,0.0,,0.0,0.0,,11.3,323.9,1016.6,5.3,16.0,134.8,11.6,6.0,07:27:23,1414420043,18:11:40,1414458700,0.14,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-10-28,1414479600,24.7,6.7,14.7,24.7,6.7,14.7,6.3,61.9,0.0,0.0,0.0,,0.0,0.0,,6.4,339.7,1018.3,0.6,16.0,176.6,15.1,6.0,07:28:26,1414506506,18:10:27,1414545027,0.17,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-10-29,1414566000,26.9,9.1,16.8,26.4,9.1,16.8,8.4,61.8,0.0,0.0,0.0,,0.0,0.0,,8.3,348.5,1017.9,6.4,15.9,144.0,12.5,5.0,07:29:30,1414592970,18:09:15,1414631355,0.21,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-10-30,1414652400,26.4,11.5,17.8,26.4,11.5,17.8,9.3,61.6,0.0,0.0,0.0,,0.0,0.0,27.7,21.2,202.1,1013.0,12.9,15.9,115.5,10.0,6.0,07:30:34,1414679434,18:08:05,1414717685,0.25,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-10-31,1414738800,17.8,13.8,15.6,17.8,13.8,15.6,12.9,84.6,5.263,100.0,37.5,['rain'],0.0,0.0,,16.4,185.7,1009.8,68.1,14.8,80.1,6.8,3.0,07:31:38,1414765898,18:06:56,1414804016,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-11-01,1414825200,18.9,10.9,14.1,18.9,10.9,14.1,8.9,73.6,2.803,100.0,8.33,['rain'],0.0,0.0,,16.5,162.3,1010.9,34.5,15.4,94.4,8.4,4.0,07:32:43,1414852363,18:05:48,1414890348,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-11-02,1414911600,20.6,7.1,12.6,20.6,7.1,12.4,5.6,66.8,0.0,0.0,0.0,,0.0,0.0,35.3,25.1,329.8,1019.4,1.2,15.9,163.3,14.8,6.0,06:33:48,1414938828,17:04:42,1414976682,0.35,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0
2014-11-03,1415001600,19.8,5.3,11.7,19.8,5.3,11.6,4.4,64.5,0.0,0.0,0.0,,0.0,0.0,,9.2,279.3,1022.9,6.2,16.0,157.0,13.6,6.0,06:34:53,1415025293,17:03:37,1415063017,0.39,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,
2014-11-04,1415088000,21.6,6.1,12.9,21.6,6.1,12.9,6.1,67.3,0.0,0.0,0.0,,0.0,0.0,,11.3,330.5,1025.1,6.1,15.8,160.6,14.1,6.0,06:35:58,1415111758,17:02:34,1415149354,0.43,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,
2014-11-05,1415174400,22.9,6.9,14.4,22.9,6.9,14.4,7.9,68.2,0.0,0.0,0.0,,0.0,0.0,,8.7,138.8,1021.6,7.7,15.7,161.4,13.8,6.0,06:37:04,1415198224,17:01:32,1415235692,0.46,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,
2014-11-06,1415260800,24.0,9.0,15.7,24.0,9.0,15.7,9.2,68.6,0.0,0.0,0.0,,0.0,0.0,,8.9,332.4,1021.9,6.9,13.1,143.9,12.4,6.0,06:38:09,1415284689,17:00:32,1415322032,0.5,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,
2014-11-07,1415347200,24.8,8.7,15.6,24.8,8.7,15.6,9.8,72.0,0.0,0.0,0.0,,0.0,0.0,,13.1,334.7,1021.0,6.9,12.1,158.9,13.9,6.0,06:39:15,1415371155,16:59:33,1415408373,0.53,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,
2014-11-08,1415433600,24.0,8.8,15.8,24.0,8.8,15.8,9.9,71.1,0.0,0.0,0.0,,0.0,0.0,,7.6,329.5,1018.4,3.8,13.2,140.0,12.1,5.0,06:40:21,1415457621,16:58:36,1415494716,0.56,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,
2014-11-09,1415520000,25.5,8.7,15.8,25.5,8.7,15.8,10.0,72.2,0.0,0.0,0.0,,0.0,0.0,,6.1,346.2,1013.1,2.7,12.9,155.1,13.3,6.0,06:41:27,1415544087,16:57:40,1415581060,0.59,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,
2014-11-10,1415606400,24.8,8.7,15.3,24.8,8.7,15.3,9.7,72.6,0.0,0.0,0.0,,0.0,0.0,,10.3,319.8,1009.1,1.5,13.0,153.5,13.1,6.0,06:42:33,1415630553,16:56:46,1415667406,0.63,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,
2014-11-11,1415692800,18.1,11.4,14.9,18.1,11.4,14.9,9.3,70.6,0.0,0.0,0.0,,0.0,0.0,29.5,18.5,220.3,1012.2,51.7,15.3,79.5,6.9,3.0,06:43:39,1415717019,16:55:54,1415753754,0.66,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,
2014-11-12,1415779200,18.0,8.1,13.9,18.0,8.1,13.9,7.5,66.5,0.0,0.0,0.0,,0.0,0.0,,10.1,142.9,1015.4,47.2,15.9,100.4,8.6,5.0,06:44:45,1415803485,16:55:03,1415840103,0.69,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,
2014-11-13,1415865600,16.8,12.7,14.4,16.8,12.7,14.4,12.9,90.3,6.609,100.0,41.67,['rain'],0.0,0.0,,13.6,152.9,1016.1,81.4,6.0,50.1,4.3,2.0,06:45:52,1415889952,16:54:15,1415926455,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,
2014-11-14,1415952000,18.3,11.3,13.5,18.3,11.3,13.5,11.1,86.6,0.0,0.0,0.0,,0.0,0.0,,7.1,170.8,1018.0,56.3,8.1,139.7,12.2,6.0,06:46:58,1415976418,16:53:28,1416012808,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,
2014-11-15,1416038400,17.9,8.6,12.1,17.9,8.6,12.1,10.0,87.3,0.0,0.0,0.0,,0.0,0.0,,9.4,330.1,1020.3,39.3,9.0,131.2,11.4,5.0,06:48:04,1416062884,16:52:42,1416099162,0.79,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,
2014-11-16,1416124800,16.8,7.8,11.3,16.8,4.8,10.6,2.2,56.6,0.0,0.0,0.0,,0.0,0.0,31.3,24.6,337.0,1023.6,9.3,15.8,84.7,7.3,4.0,06:49:10,1416149350,16:51:59,1416185519,0.82,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,
2014-11-17,1416211200,18.1,4.8,9.9,18.1,2.6,9.3,1.4,59.9,0.0,0.0,0.0,,0.0,0.0,,11.3,340.2,1022.9,3.0,15.6,145.5,12.7,6.0,06:50:15,1416235815,16:51:18,1416271878,0.85,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,
2014-11-18,1416297600,17.5,2.9,9.5,17.5,2.2,9.3,3.1,67.0,0.0,0.0,0.0,,0.0,0.0,,10.8,349.5,1020.5,19.3,15.9,72.5,6.2,3.0,06:51:21,1416322281,16:50:38,1416358238,0.88,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,
2014-11-19,1416384000,13.5,8.1,10.9,13.5,8.1,10.9,8.7,86.6,3.364,100.0,45.83,['rain'],0.0,0.0,,12.9,325.2,1018.4,87.0,10.2,64.9,5.6,3.0,06:52:26,1416408746,16:50:00,1416444600,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,
2014-11-20,1416470400,13.0,10.8,11.9,13.0,10.8,11.9,10.6,91.7,4.342,100.0,16.67,['rain'],0.0,0.0,38.9,21.4,339.7,1018.4,98.2,6.3,39.4,3.3,2.0,06:53:31,1416495211,16:49:25,1416530965,0.95,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,
2014-11-21,1416556800,13.0,10.8,12.1,13.0,10.8,12.1,10.2,88.7,0.0,0.0,0.0,,0.0,0.0,,14.8,358.7,1019.0,95.6,8.9,65.9,5.7,3.0,06:54:36,1416581676,16:48:51,1416617331,0.98,Overcast,Cloudy skies throughout the day.,cloudy,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,
2014-11-22,1416643200,15.9,9.1,12.6,15.9,9.1,12.6,10.8,89.0,2.315,100.0,29.17,['rain'],0.0,0.0,42.8,25.3,145.5,1019.8,84.7,7.8,72.0,6.2,4.0,06:55:40,1416668140,16:48:19,1416703699,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,
2014-11-23,1416729600,15.6,6.6,10.8,15.6,5.3,10.3,7.1,79.3,0.0,0.0,0.0,,0.0,0.0,,17.6,332.5,1025.8,28.2,13.2,138.2,12.0,5.0,06:56:44,1416754604,16:47:49,1416790069,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,
2014-11-24,1416816000,17.9,3.8,9.2,17.9,2.6,9.1,4.5,76.0,0.0,0.0,0.0,,0.0,0.0,,7.3,349.9,1028.4,12.3,11.8,135.4,11.6,5.0,06:57:47,1416841067,16:47:21,1416876441,0.08,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,
2014-11-25,1416902400,18.7,4.7,10.2,18.7,4.7,10.2,5.8,76.2,0.0,0.0,0.0,,0.0,0.0,,9.0,338.3,1030.4,2.7,15.4,132.7,11.4,5.0,06:58:50,1416927530,16:46:56,1416962816,0.12,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,
2014-11-26,1416988800,19.0,3.6,10.4,19.0,3.6,10.4,6.5,78.7,0.0,0.0,0.0,,0.0,0.0,,1.1,7.7,1025.7,9.2,12.2,132.7,11.4,5.0,06:59:52,1417013992,16:46:32,1417049192,0.15,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,
2014-11-27,1417075200,20.5,7.0,11.5,20.5,7.0,11.5,7.6,79.4,0.0,0.0,0.0,,0.0,0.0,,4.5,327.7,1020.7,11.0,11.0,103.6,8.9,5.0,07:00:54,1417100454,16:46:11,1417135571,0.19,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,
2014-11-28,1417161600,18.1,3.1,10.2,18.1,3.1,9.9,7.3,83.9,3.948,100.0,16.67,['rain'],0.0,0.0,,12.2,175.8,1014.4,59.0,8.2,123.8,10.9,5.0,07:01:55,1417186915,16:45:51,1417221951,0.23,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,
2014-11-29,1417248000,15.8,11.6,13.4,15.8,11.6,13.4,10.1,80.9,5.227,100.0,58.33,['rain'],0.0,0.0,29.5,16.5,130.1,1010.2,99.2,12.2,58.0,5.1,3.0,07:02:55,1417273375,16:45:34,1417308334,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,
2014-11-30,1417334400,13.8,11.0,12.5,13.8,11.0,12.5,11.0,91.1,4.641,100.0,50.0,['rain'],0.0,0.0,,12.7,55.2,1012.0,96.5,13.6,50.5,4.3,2.0,07:03:54,1417359834,16:45:19,1417394719,0.3,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,
2014-12-01,1417420800,17.6,11.0,13.7,17.6,11.0,13.7,11.4,86.5,0.612,100.0,8.33,['rain'],0.0,0.0,,14.4,340.1,1018.6,66.5,12.1,87.8,7.6,4.0,07:04:53,1417446293,16:45:06,1417481106,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,
2014-12-02,1417507200,14.5,11.6,12.8,14.5,11.6,12.8,11.5,91.7,18.449,100.0,54.17,['rain'],0.0,0.0,35.3,19.0,83.8,1010.2,85.8,11.9,60.7,5.2,3.0,07:05:51,1417532751,16:44:55,1417567495,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,
2014-12-03,1417593600,17.9,13.9,15.8,17.9,13.9,15.8,13.5,86.6,53.685,100.0,70.83,['rain'],0.0,0.0,59.0,32.1,152.4,1008.5,85.9,12.5,76.0,6.7,4.0,07:06:47,1417619207,16:44:46,1417653886,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,
2014-12-04,1417680000,19.8,12.8,15.7,19.8,12.8,15.7,13.1,85.1,0.971,100.0,12.5,['rain'],0.0,0.0,,11.5,159.6,1013.9,63.4,15.2,98.8,8.7,4.0,07:07:43,1417705663,16:44:39,1417740279,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,
2014-12-05,1417766400,18.8,12.9,15.8,18.8,12.9,15.8,12.8,82.7,1.602,100.0,8.33,['rain'],0.0,0.0,,16.4,144.5,1016.8,76.1,15.4,31.7,2.6,1.0,07:08:38,1417792118,16:44:35,1417826675,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC']",obs,
