datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,tzoffset,events
2020-05-09,1589007600,33.0,14.6,22.5,30.7,14.6,21.9,8.1,44.7,0.0,0.0,0.0,,0.0,0.0,,21.1,197.2,1010.2,8.1,16.0,395.3,33.9,10.0,05:59:15,1589029155,20:06:06,1589079966,0.58,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-05-10,1589094000,24.9,11.6,17.5,24.9,11.6,17.5,10.1,64.0,0.0,0.0,0.0,,0.0,0.0,39.2,27.6,193.4,1010.7,9.1,16.0,380.6,32.9,10.0,05:58:16,1589115496,20:07:01,1589166421,0.61,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-05-11,1589180400,24.7,11.9,16.6,24.7,11.9,16.6,8.4,63.6,0.813,100.0,12.5,['rain'],0.0,0.0,51.8,28.2,218.2,1012.8,40.7,15.7,260.2,22.5,9.0,05:57:18,1589201838,20:07:56,1589252876,0.64,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-05-12,1589266800,21.3,12.6,16.3,21.3,12.6,16.3,10.1,69.8,1.172,100.0,12.5,['rain'],0.0,0.0,44.6,29.6,220.6,1014.3,42.2,15.8,305.0,26.4,10.0,05:56:22,1589288182,20:08:50,1589339330,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'AN063', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-05-13,1589353200,20.5,10.5,15.2,20.5,10.5,15.2,9.7,71.0,0.0,0.0,0.0,,0.0,0.0,,18.7,204.6,1016.9,46.5,15.9,220.8,19.0,8.0,05:55:27,1589374527,20:09:45,1589425785,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-05-14,1589439600,21.7,12.1,16.5,21.7,12.1,16.5,10.6,70.1,0.0,0.0,0.0,,0.0,0.0,,18.0,206.7,1018.5,51.3,16.0,242.9,21.0,9.0,05:54:33,1589460873,20:10:38,1589512238,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-05-15,1589526000,26.2,10.5,18.4,26.2,10.5,18.4,9.5,61.3,0.0,0.0,0.0,,0.0,0.0,27.7,17.5,291.0,1017.3,7.8,15.9,372.9,32.0,10.0,05:53:41,1589547221,20:11:32,1589598692,0.77,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-05-16,1589612400,26.8,14.3,19.5,26.4,14.3,19.5,8.8,52.3,0.0,0.0,0.0,,0.0,0.0,42.5,32.2,204.9,1012.4,19.8,16.0,322.9,27.9,10.0,05:52:51,1589633571,20:12:24,1589685144,0.81,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-05-17,1589698800,23.8,15.8,18.3,23.8,15.8,18.3,12.2,69.1,2.488,100.0,29.17,['rain'],0.0,0.0,45.8,30.3,199.2,1009.4,75.0,14.8,237.1,20.5,10.0,05:52:02,1589719922,20:13:17,1589771597,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-05-18,1589785200,22.1,12.3,16.6,22.1,12.3,16.6,9.3,64.5,3.747,100.0,25.0,['rain'],0.0,0.0,37.6,29.9,218.0,1011.9,42.1,15.3,351.7,30.3,10.0,05:51:15,1589806275,20:14:09,1589858049,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,"[{'datetime': '2020-05-18T12:21:00', 'datetimeEpoch': 1589829660, 'type': 'tornado', 'latitude': 38.4, 'longitude': -121.04, 'distance': 44.1, 'desc': 'THIS IS AN UPDATE TO IONE FUNNEL CLOUD LSR THAT WAS PREVIOUSLY SENT. A MEMBER OF THE PUBLIC REPORTED A BRIEF TORNADO NEAR IONE FROM 12:21 PM TO 12:26PM ON MAY 18... 202 (STO)', 'fscale': 0.0}]"
2020-05-19,1589871600,22.9,9.3,15.9,22.9,8.9,15.8,8.5,65.1,0.0,0.0,0.0,,0.0,0.0,37.1,23.9,217.7,1015.4,36.0,16.0,329.8,28.4,10.0,05:50:30,1589892630,20:15:00,1589944500,0.9,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-05-20,1589958000,24.8,11.9,17.9,24.8,11.9,17.9,9.2,60.2,0.0,0.0,0.0,,0.0,0.0,,12.8,213.2,1018.4,17.5,16.0,390.9,33.6,10.0,05:49:46,1589978986,20:15:51,1590030951,0.94,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-05-21,1590044400,28.8,10.9,20.2,27.7,10.9,20.0,9.8,55.6,0.0,0.0,0.0,,0.0,0.0,33.5,18.4,218.2,1014.8,1.6,16.0,393.6,33.9,10.0,05:49:04,1590065344,20:16:41,1590117401,0.97,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-05-22,1590130800,26.5,11.8,19.4,26.5,11.8,19.4,4.1,43.2,0.0,0.0,0.0,,0.0,0.0,43.4,32.1,315.2,1011.6,4.3,16.0,417.3,35.9,10.0,05:48:23,1590151703,20:17:30,1590203850,0.0,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'AN063', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-05-23,1590217200,29.8,13.1,21.4,28.1,13.1,20.9,1.6,31.8,0.0,0.0,0.0,,0.0,0.0,37.1,26.0,313.7,1012.5,3.7,16.0,421.0,36.3,10.0,05:47:44,1590238064,20:18:19,1590290299,0.04,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-05-24,1590303600,33.9,11.4,22.9,31.5,11.4,22.1,7.0,43.3,0.0,0.0,0.0,,0.0,0.0,,14.3,329.0,1012.9,4.5,16.0,415.5,35.9,10.0,05:47:07,1590324427,20:19:07,1590376747,0.07,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-05-25,1590390000,37.0,14.6,26.3,34.7,14.6,25.4,9.4,39.9,0.0,0.0,0.0,,0.0,0.0,,14.1,219.6,1010.8,0.0,16.0,403.5,34.7,10.0,05:46:32,1590410792,20:19:54,1590463194,0.11,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-05-26,1590476400,38.7,18.4,29.1,37.5,18.4,28.6,12.7,40.2,0.0,0.0,0.0,,0.0,0.0,,12.0,228.7,1009.9,3.4,16.0,402.3,34.7,10.0,05:45:58,1590497158,20:20:40,1590549640,0.14,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'AN063', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-05-27,1590562800,38.7,20.1,29.2,37.6,20.1,28.8,13.7,42.5,0.0,0.0,0.0,,0.0,0.0,27.7,18.1,208.4,1009.5,3.1,16.0,404.0,34.9,10.0,05:45:27,1590583527,20:21:26,1590636086,0.18,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2020-05-28,1590649200,37.9,17.8,26.9,36.4,17.8,26.4,11.6,42.7,0.0,0.0,0.0,,0.0,0.0,31.7,19.6,203.8,1009.6,0.9,16.0,415.7,36.0,10.0,05:44:57,1590669897,20:22:10,1590722530,0.22,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2020-05-29,1590735600,29.3,15.0,20.6,28.8,15.0,20.6,12.4,61.2,0.0,0.0,0.0,,0.0,0.0,50.0,35.5,199.5,1008.8,12.3,15.9,343.3,29.6,10.0,05:44:29,1590756269,20:22:54,1590808974,0.25,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'AN063', 'KSAC', '72057600174']",obs,-7.0,
2020-05-30,1590822000,26.1,16.3,20.2,26.1,16.3,20.2,11.6,59.6,0.0,0.0,0.0,,0.0,0.0,37.1,22.8,214.3,1012.5,48.6,16.0,285.1,24.7,8.0,05:44:02,1590842642,20:23:36,1590895416,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['E9060', 'KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2020-05-31,1590908400,26.0,14.1,20.1,26.0,14.1,20.1,12.4,63.5,0.0,0.0,0.0,,0.0,0.0,,17.0,223.8,1013.3,31.9,16.0,320.9,27.6,10.0,05:43:38,1590929018,20:24:18,1590981858,0.32,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2020-06-01,1590994800,29.8,15.8,22.3,28.3,15.8,21.9,10.7,52.1,0.0,0.0,0.0,,0.0,0.0,,12.1,209.6,1013.9,24.2,16.0,383.3,33.2,10.0,05:43:15,1591015395,20:24:59,1591068299,0.36,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2020-06-02,1591081200,35.9,15.5,26.0,34.0,15.5,25.3,11.7,47.1,0.0,0.0,0.0,,0.0,0.0,27.7,12.6,300.5,1013.5,2.0,16.0,404.7,34.8,10.0,05:42:54,1591101774,20:25:38,1591154738,0.39,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2020-06-03,1591167600,38.3,17.6,28.4,36.4,17.6,27.6,11.3,39.8,0.0,0.0,0.0,,0.0,0.0,,13.4,223.2,1012.1,2.4,15.7,407.2,35.1,10.0,05:42:35,1591188155,20:26:16,1591241176,0.43,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2020-06-04,1591254000,37.6,17.0,27.8,35.7,17.0,27.0,10.8,39.4,0.0,0.0,0.0,,0.0,0.0,,19.4,218.7,1006.2,3.2,16.0,418.3,36.2,10.0,05:42:18,1591274538,20:26:54,1591327614,0.46,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2020-06-05,1591340400,25.3,14.0,19.2,25.3,14.0,19.2,9.5,55.2,0.0,0.0,0.0,,0.0,0.0,57.5,37.0,199.9,1005.0,5.5,15.9,393.9,34.2,10.0,05:42:02,1591360922,20:27:29,1591414049,0.5,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'AN063', 'KSAC', '72057600174']",obs,-7.0,
2020-06-06,1591426800,25.4,12.3,18.1,25.4,12.3,18.1,6.9,51.4,0.0,0.0,0.0,,0.0,0.0,50.8,32.8,201.2,1011.2,7.9,16.0,399.2,34.5,10.0,05:41:49,1591447309,20:28:04,1591500484,0.53,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'AN063', 'KSAC', '72057600174']",obs,-7.0,
2020-06-07,1591513200,23.5,10.7,17.5,23.5,10.7,17.5,2.9,41.3,0.0,0.0,0.0,,0.0,0.0,,12.7,287.6,1017.5,13.0,16.0,422.1,36.4,10.0,05:41:37,1591533697,20:28:38,1591586918,0.56,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2020-06-08,1591599600,28.3,12.6,20.3,26.8,12.6,20.0,1.8,34.8,0.0,0.0,0.0,,0.0,0.0,39.4,29.2,326.0,1020.5,2.0,16.0,429.4,37.1,10.0,05:41:28,1591620088,20:29:10,1591673350,0.6,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2020-06-09,1591686000,32.8,11.4,22.9,30.6,11.4,22.2,5.9,39.3,0.0,0.0,0.0,,0.0,0.0,,14.9,248.8,1019.1,2.9,16.0,416.9,36.2,10.0,05:41:20,1591706480,20:29:40,1591759780,0.63,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2020-06-10,1591772400,35.5,15.0,25.5,33.2,15.0,24.8,10.2,43.1,0.0,0.0,0.0,,0.0,0.0,27.7,17.8,204.6,1014.9,6.0,16.0,387.3,33.4,10.0,05:41:13,1591792873,20:30:10,1591846210,0.66,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2020-06-11,1591858800,34.7,16.5,24.5,32.5,16.5,24.0,11.4,49.4,0.0,0.0,0.0,,0.0,0.0,33.5,24.5,193.3,1013.1,11.0,16.0,383.6,33.1,10.0,05:41:09,1591879269,20:30:37,1591932637,0.69,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2020-06-12,1591945200,23.6,14.6,19.3,23.6,14.6,19.3,10.5,58.1,0.0,0.0,0.0,,0.0,0.0,40.7,25.9,202.0,1014.5,20.3,16.0,268.1,23.3,10.0,05:41:07,1591965667,20:31:04,1592019064,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2020-06-13,1592031600,25.3,13.3,18.3,25.3,13.3,18.3,8.4,56.0,0.0,0.0,0.0,,0.0,0.0,31.7,17.3,190.9,1016.5,40.8,16.0,353.7,30.4,10.0,05:41:06,1592052066,20:31:29,1592105489,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'AN063', 'KSAC', '72057600174']",obs,-7.0,
2020-06-14,1592118000,29.7,12.2,21.0,28.1,12.2,20.7,9.2,51.6,0.0,0.0,0.0,,0.0,0.0,,16.0,289.1,1014.6,4.8,16.0,403.2,34.8,10.0,05:41:07,1592138467,20:31:52,1592191912,0.79,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2020-06-15,1592204400,30.0,16.7,22.0,28.9,16.7,21.8,11.8,54.9,0.0,0.0,0.0,,0.0,0.0,42.5,29.4,203.2,1013.1,10.4,16.0,291.8,25.0,10.0,05:41:10,1592224870,20:32:14,1592278334,0.82,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2020-06-16,1592290800,27.8,11.8,20.3,26.7,11.8,20.1,8.1,50.6,0.0,0.0,0.0,,0.0,0.0,27.7,17.3,275.5,1013.7,0.4,16.0,417.1,36.3,10.0,05:41:15,1592311275,20:32:34,1592364754,0.86,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2020-06-17,1592377200,31.6,15.0,23.6,29.5,15.0,22.9,5.9,35.7,0.0,0.0,0.0,,0.0,0.0,48.0,33.2,323.6,1013.2,0.0,16.0,428.0,36.8,10.0,05:41:21,1592397681,20:32:53,1592451173,0.89,Clear,Clear conditions throughout the day.,clear-day,"['E9060', 'KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2020-06-18,1592463600,35.4,13.9,25.1,32.8,13.9,24.1,5.3,35.5,0.0,0.0,0.0,,0.0,0.0,25.9,18.0,315.5,1010.7,2.7,16.0,424.1,36.7,10.0,05:41:29,1592484089,20:33:09,1592537589,0.92,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'AN063', 'KSAC', '72057600174']",obs,-7.0,
2020-06-19,1592550000,35.5,17.5,25.3,33.4,17.5,24.7,9.8,40.9,0.0,0.0,0.0,,0.0,0.0,,18.7,201.2,1009.5,4.1,16.0,415.0,35.8,10.0,05:41:39,1592570499,20:33:25,1592624005,0.95,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'AN063', 'KSAC', '72057600174']",obs,-7.0,
2020-06-20,1592636400,32.2,14.5,22.0,31.1,14.5,21.8,12.5,58.5,0.0,0.0,0.0,,0.0,0.0,31.7,17.7,188.9,1012.0,6.5,16.0,403.5,34.8,10.0,05:41:51,1592656911,20:33:38,1592710418,0.0,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'AN063', 'KSAC', '72057600174']",obs,-7.0,
2020-06-21,1592722800,35.4,16.2,24.5,34.3,16.2,24.1,13.2,54.4,0.0,0.0,0.0,,0.0,0.0,27.7,21.7,218.3,1011.5,5.0,16.0,407.5,35.3,10.0,05:42:04,1592743324,20:33:50,1592796830,0.02,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC']",obs,-7.0,
2020-06-22,1592809200,37.2,15.7,25.4,36.7,15.7,25.2,13.7,53.4,0.0,0.0,0.0,,0.0,0.0,,20.8,206.3,1010.9,0.0,16.0,411.5,35.5,10.0,05:42:19,1592829739,20:34:00,1592883240,0.05,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC']",obs,-7.0,
2020-06-23,1592895600,35.8,16.3,24.5,35.7,16.3,24.4,13.7,54.2,0.0,0.0,0.0,,0.0,0.0,33.5,23.5,187.9,1009.6,0.0,16.0,402.7,34.7,10.0,05:42:35,1592916155,20:34:08,1592969648,0.09,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC']",obs,-7.0,
2020-06-24,1592982000,36.3,15.2,24.8,36.3,15.2,24.7,14.1,55.6,0.0,0.0,0.0,,0.0,0.0,,18.4,188.9,1006.7,1.8,16.0,403.9,34.8,10.0,05:42:53,1593002573,20:34:15,1593056055,0.13,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC']",obs,-7.0,
2020-06-25,1593068400,37.3,17.0,26.0,38.2,17.0,26.0,14.3,51.7,0.0,0.0,0.0,,0.0,0.0,35.3,18.2,203.8,1005.5,1.8,16.0,404.0,34.8,10.0,05:43:13,1593088993,20:34:19,1593142459,0.16,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'AN063', 'KSAC']",obs,-7.0,
2020-06-26,1593154800,37.5,16.9,25.9,38.8,16.9,26.1,14.6,53.0,0.0,0.0,0.0,,0.0,0.0,37.1,20.5,190.5,1008.0,1.2,16.0,405.6,35.1,10.0,05:43:34,1593175414,20:34:22,1593228862,0.2,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'AN063', 'KSAC', '72057600174']",obs,-7.0,
2020-06-27,1593241200,30.5,16.3,22.3,29.8,16.3,22.2,13.2,58.8,0.0,0.0,0.0,,0.0,0.0,47.1,27.7,187.2,1007.0,3.4,15.8,399.4,34.4,10.0,05:43:57,1593261837,20:34:23,1593315263,0.23,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2020-06-28,1593327600,27.3,14.3,19.9,26.7,14.3,19.8,10.1,56.2,0.0,0.0,0.0,,0.0,0.0,42.2,22.9,191.1,1004.3,4.4,16.0,407.2,35.2,10.0,05:44:21,1593348261,20:34:22,1593401662,0.25,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2020-06-29,1593414000,31.4,15.2,23.8,29.3,15.2,23.2,5.8,35.2,0.0,0.0,0.0,,0.0,0.0,46.4,31.1,324.2,1008.7,0.0,16.0,420.7,36.2,10.0,05:44:47,1593434687,20:34:19,1593488059,0.31,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2020-06-30,1593500400,34.1,15.3,24.9,32.0,15.3,24.2,8.9,40.0,0.0,0.0,0.0,,0.0,0.0,,17.7,215.1,1010.6,0.3,16.0,412.3,35.7,10.0,05:45:14,1593521114,20:34:15,1593574455,0.34,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2020-07-01,1593586800,34.2,15.6,23.6,32.2,15.6,23.1,10.6,49.0,0.0,0.0,0.0,,0.0,0.0,33.5,23.8,205.3,1007.4,0.4,16.0,415.1,35.9,10.0,05:45:42,1593607542,20:34:08,1593660848,0.38,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2020-07-02,1593673200,30.7,13.3,20.7,29.0,13.3,20.4,10.5,56.8,0.0,0.0,0.0,,0.0,0.0,33.5,25.2,201.9,1009.5,1.3,16.0,414.9,35.9,10.0,05:46:12,1593693972,20:34:00,1593747240,0.41,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2020-07-03,1593759600,30.3,12.8,21.0,28.8,12.8,20.6,10.4,55.8,0.0,0.0,0.0,,0.0,0.0,,17.7,189.3,1013.9,0.0,16.0,416.0,36.1,10.0,05:46:43,1593780403,20:33:50,1593833630,0.45,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2020-07-04,1593846000,35.9,15.1,24.8,33.4,15.1,24.0,8.9,42.3,0.0,0.0,0.0,,0.0,0.0,,13.7,220.0,1014.6,0.0,16.0,413.1,35.8,10.0,05:47:15,1593866835,20:33:38,1593920018,0.5,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2020-07-05,1593932400,36.4,16.1,25.6,34.1,16.1,24.9,9.2,39.5,0.0,0.0,0.0,,0.0,0.0,31.7,19.7,216.0,1012.6,0.0,16.0,416.6,36.2,10.0,05:47:49,1593953269,20:33:24,1594006404,0.52,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2020-07-06,1594018800,32.0,16.2,23.2,30.1,16.2,22.7,9.0,43.5,0.0,0.0,0.0,,0.0,0.0,44.6,27.1,193.6,1010.8,0.0,15.8,417.6,36.1,10.0,05:48:23,1594039703,20:33:08,1594092788,0.55,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2020-07-07,1594105200,33.0,13.6,22.6,30.8,13.6,22.0,8.5,45.7,0.0,0.0,0.0,,0.0,0.0,27.7,16.9,225.6,1011.7,0.0,16.0,412.7,35.7,10.0,05:48:59,1594126139,20:32:50,1594179170,0.58,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2020-07-08,1594191600,35.5,15.5,25.2,33.4,15.5,24.5,10.6,44.6,0.0,0.0,0.0,,0.0,0.0,29.5,22.6,211.3,1009.5,0.0,16.0,409.2,35.3,10.0,05:49:36,1594212576,20:32:30,1594265550,0.62,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2020-07-09,1594278000,36.5,15.1,25.2,34.3,15.1,24.6,10.8,45.8,0.0,0.0,0.0,,0.0,0.0,,17.0,205.5,1010.0,0.0,16.0,408.9,35.4,10.0,05:50:14,1594299014,20:32:09,1594351929,0.65,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2020-07-10,1594364400,37.2,17.7,27.0,35.0,17.7,26.2,10.0,39.0,0.0,0.0,0.0,,0.0,0.0,,18.2,207.1,1012.9,3.3,16.0,425.5,36.8,10.0,05:50:53,1594385453,20:31:45,1594438305,0.68,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2020-07-11,1594450800,39.2,17.9,27.9,36.3,17.9,26.9,8.3,35.0,0.0,0.0,0.0,,0.0,0.0,25.9,16.4,200.2,1013.4,1.7,16.0,418.7,36.3,10.0,05:51:33,1594471893,20:31:20,1594524680,0.71,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
