datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,tzoffset,events
2015-03-12,1426143600,23.8,9.8,16.3,23.8,8.5,16.2,10.0,70.1,0.0,0.0,0.0,,0.0,0.0,37.1,25.7,327.7,1022.5,8.5,13.9,232.4,19.9,8.0,07:21:56,1426170116,19:10:03,1426212603,0.74,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-03-13,1426230000,25.5,10.0,17.7,25.5,10.0,17.7,11.1,67.6,0.0,0.0,0.0,,0.0,0.0,,7.5,211.8,1020.3,12.1,16.0,170.3,14.7,6.0,07:20:25,1426256425,19:11:02,1426299062,0.75,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-03-14,1426316400,27.6,13.3,20.2,27.2,13.3,20.1,12.7,65.6,0.0,0.0,0.0,,0.0,0.0,,9.1,71.2,1017.7,15.4,15.8,191.8,16.6,7.0,07:18:52,1426342732,19:12:01,1426385521,0.81,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-03-15,1426402800,23.5,13.4,18.5,23.5,13.4,18.5,8.4,55.4,0.0,0.0,0.0,,0.0,0.0,40.7,24.5,217.8,1016.3,18.1,15.9,236.2,20.3,8.0,07:17:20,1426429040,19:13:00,1426471980,0.84,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-03-16,1426489200,20.3,13.0,16.0,20.3,13.0,16.0,10.1,68.6,0.0,0.0,0.0,,0.0,0.0,,13.5,328.7,1016.6,26.4,15.9,112.8,9.7,3.0,07:15:48,1426515348,19:13:59,1426558439,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-03-17,1426575600,23.3,10.8,17.0,23.3,10.8,17.0,10.6,68.5,0.0,0.0,0.0,,0.0,0.0,,12.8,270.1,1016.9,13.6,15.6,203.6,17.7,8.0,07:14:15,1426601655,19:14:57,1426644897,0.91,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-03-18,1426662000,24.7,8.0,16.0,24.7,7.5,16.0,7.3,61.1,0.0,0.0,0.0,,0.0,0.0,27.7,16.7,341.6,1016.0,3.3,16.0,251.5,21.7,8.0,07:12:42,1426687962,19:15:55,1426731355,0.95,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-03-19,1426748400,27.1,8.6,17.0,26.6,8.1,16.9,7.6,58.7,0.0,0.0,0.0,,0.0,0.0,,10.5,196.0,1016.2,6.9,16.0,246.6,21.2,8.0,07:11:08,1426774268,19:16:54,1426817814,0.98,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-03-20,1426834800,22.1,10.0,15.9,22.1,10.0,15.9,7.6,59.4,0.0,0.0,0.0,,0.0,0.0,,15.6,179.4,1018.0,13.9,16.0,136.0,11.8,4.0,07:09:35,1426860575,19:17:52,1426904272,0.0,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC']",obs,-7.0,
2015-03-21,1426921200,23.1,10.5,16.5,23.1,10.5,16.5,8.8,63.1,0.0,0.0,0.0,,0.0,0.0,,17.5,201.9,1019.3,13.9,16.0,198.5,17.3,7.0,07:08:02,1426946882,19:18:49,1426990729,0.05,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC']",obs,-7.0,
2015-03-22,1427007600,20.6,12.2,16.0,20.6,12.2,16.0,9.6,67.0,0.0,0.0,0.0,,0.0,0.0,38.9,26.6,212.8,1019.9,46.5,16.0,177.4,15.4,8.0,07:06:28,1427033188,19:19:47,1427077187,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC']",obs,-7.0,
2015-03-23,1427094000,19.3,11.0,14.8,19.3,11.0,14.8,8.2,67.5,0.054,100.0,4.17,['rain'],0.0,0.0,35.3,18.4,196.3,1023.5,36.4,16.0,209.2,18.1,7.0,07:04:55,1427119495,19:20:45,1427163645,0.11,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-03-24,1427180400,21.4,11.0,15.5,21.4,11.0,15.5,8.5,64.0,0.0,0.0,0.0,,0.0,0.0,,14.5,345.0,1024.0,48.7,16.0,221.3,19.0,7.0,07:03:21,1427205801,19:21:42,1427250102,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-03-25,1427266800,26.0,10.9,17.6,26.0,10.9,17.6,8.4,58.1,0.0,0.0,0.0,,0.0,0.0,,15.0,336.4,1021.7,4.1,16.0,248.2,21.6,9.0,07:01:48,1427292108,19:22:40,1427336560,0.18,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-03-26,1427353200,27.6,9.6,18.4,27.0,9.6,18.4,10.2,62.0,0.0,0.0,0.0,,0.0,0.0,,8.4,152.8,1019.9,0.5,16.0,265.2,22.9,9.0,07:00:14,1427378414,19:23:37,1427423017,0.21,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-03-27,1427439600,27.8,11.0,18.6,26.9,11.0,18.5,10.9,65.1,0.0,0.0,0.0,,0.0,0.0,27.7,21.5,204.4,1018.6,0.0,15.7,264.9,22.9,9.0,06:58:41,1427464721,19:24:34,1427509474,0.25,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-03-28,1427526000,28.3,9.5,18.2,26.9,9.1,18.0,6.1,53.3,0.0,0.0,0.0,,0.0,0.0,38.9,22.7,328.3,1019.1,9.5,16.0,268.3,23.2,8.0,06:57:08,1427551028,19:25:31,1427595931,0.28,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-03-29,1427612400,28.8,7.9,17.9,27.4,7.0,17.7,6.7,53.3,0.0,0.0,0.0,,0.0,0.0,,14.0,295.2,1017.1,2.2,16.0,274.3,23.6,9.0,06:55:34,1427637334,19:26:28,1427682388,0.31,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-03-30,1427698800,27.7,9.6,17.7,27.1,9.6,17.6,9.2,59.8,0.231,100.0,4.17,['rain'],0.0,0.0,27.7,17.9,183.1,1015.4,11.0,16.0,254.2,21.8,8.0,06:54:02,1427723642,19:27:26,1427768846,0.34,Rain,Clear conditions throughout the day with morning rain.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-03-31,1427785200,23.7,9.4,16.7,23.7,7.4,16.6,4.6,48.9,0.0,0.0,0.0,,0.0,0.0,51.8,24.7,339.6,1018.2,10.3,16.0,276.6,23.8,9.0,06:52:29,1427809949,19:28:23,1427855303,0.38,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-04-01,1427871600,21.5,7.0,14.1,21.5,5.6,13.7,-0.7,38.8,0.0,0.0,0.0,,0.0,0.0,42.5,22.9,305.5,1019.3,6.3,16.0,265.0,22.7,8.0,06:50:56,1427896256,19:29:19,1427941759,0.41,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-04-02,1427958000,22.1,10.3,16.0,22.1,10.3,16.0,-1.6,31.6,0.0,0.0,0.0,,0.0,0.0,50.0,28.9,325.9,1020.2,0.0,16.0,287.1,24.9,9.0,06:49:24,1427982564,19:30:16,1428028216,0.44,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-04-03,1428044400,24.2,3.6,14.2,24.2,2.1,14.2,0.2,42.8,0.0,0.0,0.0,,0.0,0.0,,15.8,222.4,1020.3,1.7,16.0,283.8,24.5,9.0,06:47:52,1428068872,19:31:13,1428114673,0.48,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-04-04,1428130800,22.1,6.8,13.8,22.1,5.8,13.6,3.4,53.0,0.0,0.0,0.0,,0.0,0.0,33.5,21.5,200.2,1015.6,11.7,16.0,273.6,23.6,9.0,06:46:20,1428155180,19:32:10,1428201130,0.5,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-04-05,1428217200,15.6,8.1,11.4,15.6,6.3,11.0,4.1,61.5,2.244,100.0,12.5,['rain'],0.0,0.0,33.5,21.4,202.6,1012.2,54.0,15.9,143.8,12.5,5.0,06:44:49,1428241489,19:33:07,1428287587,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-04-06,1428303600,17.7,3.5,10.7,17.7,2.2,10.6,3.2,63.3,0.0,0.0,0.0,,0.0,0.0,33.5,17.9,192.5,1013.4,23.6,15.9,204.6,17.6,8.0,06:43:18,1428327798,19:34:04,1428374044,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-04-07,1428390000,13.8,8.7,10.7,13.8,6.6,10.0,6.1,73.5,22.968,100.0,41.67,['rain'],0.0,0.0,46.4,25.0,179.3,1011.8,76.1,14.1,159.9,13.9,5.0,06:41:47,1428414107,19:35:01,1428460501,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,"[{'datetime': '2015-04-07T12:54:00', 'datetimeEpoch': 1428436440, 'type': 'hail', 'latitude': 38.16, 'longitude': -121.32, 'distance': 49.0, 'desc': 'QUARTER SIZE HAIL WAS REPORTED IN WOODBRIDGE. (STO)', 'size': 25.4}]"
2015-04-08,1428476400,16.9,4.5,11.0,16.9,4.5,10.8,5.3,70.1,0.0,0.0,0.0,,0.0,0.0,29.5,13.8,306.5,1020.2,37.0,15.8,263.0,22.7,9.0,06:40:17,1428500417,19:35:58,1428546958,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-04-09,1428562800,20.5,4.6,12.8,20.5,4.6,12.7,5.4,64.7,0.0,0.0,0.0,,0.0,0.0,,10.3,294.2,1016.4,9.7,15.9,236.4,20.3,7.0,06:38:48,1428586728,19:36:55,1428633415,0.69,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-04-10,1428649200,23.3,6.1,15.0,23.3,6.1,15.0,5.8,58.8,0.0,0.0,0.0,,0.0,0.0,,13.2,223.8,1015.5,3.9,16.0,298.2,25.9,9.0,06:37:19,1428673039,19:37:52,1428719872,0.72,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-04-11,1428735600,24.1,8.4,15.9,24.1,8.4,15.9,6.0,54.8,0.0,0.0,0.0,,0.0,0.0,33.5,15.5,289.5,1016.0,8.5,16.0,246.5,21.4,7.0,06:35:50,1428759350,19:38:49,1428806329,0.75,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-04-12,1428822000,27.2,10.1,18.0,26.2,10.1,17.8,6.0,51.6,0.0,0.0,0.0,,0.0,0.0,,15.4,308.0,1015.3,4.2,16.0,300.3,26.0,9.0,06:34:22,1428845662,19:39:46,1428892786,0.79,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-04-13,1428908400,23.1,9.8,16.3,23.1,9.8,16.3,7.3,58.0,0.0,0.0,0.0,,0.0,0.0,47.6,28.7,204.0,1015.8,2.6,16.0,293.0,25.3,9.0,06:32:54,1428931974,19:40:43,1428979243,0.83,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-04-14,1428994800,20.4,5.4,14.0,20.4,5.4,13.8,-2.3,39.8,0.0,0.0,0.0,,0.0,0.0,39.2,27.5,326.4,1023.7,3.3,16.0,297.6,25.7,10.0,06:31:27,1429018287,19:41:40,1429065700,0.86,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-04-15,1429081200,24.3,9.9,17.0,24.3,6.9,16.9,-2.5,28.5,0.0,0.0,0.0,,0.0,0.0,54.8,37.0,331.4,1019.5,3.2,16.0,316.5,27.3,10.0,06:30:01,1429104601,19:42:37,1429152157,0.9,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-04-16,1429167600,27.7,10.5,19.6,26.4,10.5,19.4,-2.7,24.3,0.0,0.0,0.0,,0.0,0.0,38.9,25.6,339.6,1016.0,0.4,16.0,319.7,27.7,10.0,06:28:36,1429190916,19:43:34,1429238614,0.93,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-04-17,1429254000,28.3,8.6,18.5,26.9,8.6,18.3,4.1,42.3,0.0,0.0,0.0,,0.0,0.0,,13.4,203.3,1016.5,0.3,16.0,315.5,27.2,10.0,06:27:11,1429277231,19:44:31,1429325071,0.97,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-04-18,1429340400,29.1,10.9,19.2,27.5,10.9,18.9,7.0,49.4,0.0,0.0,0.0,,0.0,0.0,,14.2,209.9,1014.4,1.7,16.0,313.4,27.1,10.0,06:25:47,1429363547,19:45:28,1429411528,0.0,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-04-19,1429426800,29.1,11.9,19.3,28.1,11.9,19.2,10.1,58.6,0.0,0.0,0.0,,0.0,0.0,,17.9,199.1,1011.3,2.9,16.0,307.5,26.6,9.0,06:24:23,1429449863,19:46:25,1429497985,0.03,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-04-20,1429513200,25.9,11.5,17.0,25.9,11.5,17.0,10.8,68.5,0.0,0.0,0.0,,0.0,0.0,29.5,18.7,191.0,1009.1,7.0,16.0,310.7,26.9,9.0,06:23:01,1429536181,19:47:23,1429584443,0.07,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-04-21,1429599600,19.2,11.0,14.7,19.2,11.0,14.7,9.4,72.1,0.0,0.0,0.0,,0.0,0.0,43.7,30.2,198.7,1009.0,14.6,16.0,223.8,19.4,6.0,06:21:39,1429622499,19:48:20,1429670900,0.1,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-04-22,1429686000,24.7,10.1,16.3,24.7,10.1,16.3,10.4,70.5,0.0,0.0,0.0,,0.0,0.0,33.5,18.8,204.2,1010.1,28.8,15.0,279.6,24.0,9.0,06:20:18,1429708818,19:49:17,1429757357,0.13,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-04-23,1429772400,25.0,10.7,16.9,25.0,10.7,16.9,9.9,64.9,0.0,0.0,0.0,,0.0,0.0,35.3,19.8,196.9,1009.2,9.4,15.5,306.2,26.5,9.0,06:18:58,1429795138,19:50:14,1429843814,0.16,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-04-24,1429858800,22.1,11.4,15.7,22.1,11.4,15.7,6.7,58.4,1.674,100.0,12.5,['rain'],0.0,0.0,42.5,29.2,211.5,1012.0,44.9,15.8,281.4,24.5,9.0,06:17:39,1429881459,19:51:11,1429930271,0.2,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-04-25,1429945200,21.3,11.5,15.4,21.3,11.5,15.4,9.5,71.0,17.057,100.0,25.0,['rain'],0.0,0.0,29.5,20.4,236.0,1012.8,41.2,14.7,257.9,22.2,8.0,06:16:21,1429967781,19:52:09,1430016729,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-04-26,1430031600,26.1,8.2,17.2,26.1,8.2,17.2,6.5,55.5,0.0,0.0,0.0,,0.0,0.0,37.4,25.3,334.7,1017.5,3.3,16.0,306.1,26.5,9.0,06:15:03,1430054103,19:53:06,1430103186,0.26,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-04-27,1430118000,31.6,13.0,21.5,29.6,13.0,21.1,8.4,47.9,0.0,0.0,0.0,,0.0,0.0,25.9,14.6,327.2,1014.7,6.0,16.0,318.7,27.5,10.0,06:13:47,1430140427,19:54:03,1430189643,0.29,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC']",obs,-7.0,
2015-04-28,1430204400,27.9,13.2,19.6,27.2,13.2,19.6,10.7,58.5,0.0,0.0,0.0,,0.0,0.0,25.9,17.9,193.1,1014.3,7.2,16.0,322.6,27.7,10.0,06:12:32,1430226752,19:55:00,1430276100,0.33,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC']",obs,-7.0,
2015-04-29,1430290800,29.2,11.6,19.5,28.0,11.6,19.4,10.4,59.7,0.0,0.0,0.0,,0.0,0.0,,12.0,204.3,1013.3,0.2,16.0,331.9,28.7,10.0,06:11:18,1430313078,19:55:57,1430362557,0.36,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC']",obs,-7.0,
2015-04-30,1430377200,32.6,13.8,22.6,30.3,13.8,22.0,6.0,41.1,0.0,0.0,0.0,,0.0,0.0,33.8,24.1,339.4,1010.1,1.8,16.0,334.9,28.7,10.0,06:10:05,1430399405,19:56:54,1430449014,0.39,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC']",obs,-7.0,
2015-05-01,1430463600,33.3,13.5,22.8,30.9,13.5,22.2,8.5,45.4,0.0,0.0,0.0,,0.0,0.0,,17.1,232.3,1009.0,4.0,16.0,327.0,28.5,10.0,06:08:53,1430485733,19:57:51,1430535471,0.42,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC']",obs,-7.0,
2015-05-02,1430550000,28.9,12.6,19.5,27.6,12.6,19.3,9.2,55.0,0.0,0.0,0.0,,0.0,0.0,27.7,16.0,189.3,1009.2,0.1,16.0,330.2,28.6,10.0,06:07:42,1430572062,19:58:48,1430621928,0.46,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC']",obs,-7.0,
2015-05-03,1430636400,23.8,11.0,16.2,23.8,11.0,16.2,9.4,66.0,0.0,0.0,0.0,,0.0,0.0,55.4,23.0,191.6,1009.6,0.0,16.0,335.4,28.8,10.0,06:06:33,1430658393,19:59:45,1430708385,0.5,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC']",obs,-7.0,
2015-05-04,1430722800,23.0,10.4,15.6,23.0,10.4,15.6,9.3,68.4,0.0,0.0,0.0,,0.0,0.0,31.7,20.8,193.8,1011.7,14.4,16.0,334.8,28.8,10.0,06:05:25,1430744725,20:00:41,1430794841,0.52,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC']",obs,-7.0,
2015-05-05,1430809200,24.3,10.8,16.6,24.3,10.8,16.6,9.1,63.2,0.0,0.0,0.0,,0.0,0.0,31.7,18.9,196.1,1011.5,8.5,16.0,318.9,27.8,10.0,06:04:18,1430831058,20:01:38,1430881298,0.56,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC']",obs,-7.0,
2015-05-06,1430895600,26.4,11.1,17.5,26.4,11.1,17.5,6.9,54.9,0.0,0.0,0.0,,0.0,0.0,50.0,18.2,209.4,1009.0,14.4,16.0,331.0,28.5,10.0,06:03:12,1430917392,20:02:34,1430967754,0.59,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC']",obs,-7.0,
2015-05-07,1430982000,20.6,11.9,15.8,20.6,11.9,15.8,6.2,54.3,1.6,100.0,12.5,['rain'],0.0,0.0,53.6,35.0,41.0,1006.7,48.5,15.8,235.7,20.5,8.0,06:02:07,1431003727,20:03:30,1431054210,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC']",obs,-7.0,
2015-05-08,1431068400,23.3,8.1,15.9,23.3,8.1,15.9,7.0,58.4,0.0,0.0,0.0,,0.0,0.0,25.9,14.8,179.5,1010.9,4.6,16.0,319.9,27.5,9.0,06:01:04,1431090064,20:04:26,1431140666,0.67,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC']",obs,-7.0,
2015-05-09,1431154800,25.3,10.5,16.9,25.3,10.5,16.9,9.3,63.7,0.0,0.0,0.0,,0.0,0.0,25.9,19.3,203.0,1016.3,0.4,16.0,336.0,28.9,10.0,06:00:02,1431176402,20:05:22,1431227122,0.7,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-05-10,1431241200,25.0,11.0,16.9,25.0,11.0,16.9,9.4,64.4,0.0,0.0,0.0,,0.0,0.0,31.7,24.3,197.4,1015.2,14.7,16.0,341.2,29.7,10.0,05:59:02,1431262742,20:06:17,1431313577,0.74,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-05-11,1431327600,22.4,11.9,16.4,22.4,11.9,16.4,8.3,60.8,0.0,0.0,0.0,,0.0,0.0,43.7,30.0,194.4,1011.0,8.8,16.0,337.8,29.2,10.0,05:58:03,1431349083,20:07:12,1431400032,0.75,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-05-12,1431414000,21.7,9.8,15.3,21.7,8.5,15.2,4.6,51.8,0.0,0.0,0.0,,0.0,0.0,37.1,20.3,192.4,1011.1,18.9,16.0,339.5,29.0,10.0,05:57:05,1431435425,20:08:07,1431486487,0.81,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-05-13,1431500400,20.0,10.7,15.1,20.0,10.7,15.1,6.0,56.6,0.0,0.0,0.0,,0.0,0.0,35.8,24.5,195.0,1012.3,13.8,16.0,310.9,26.8,10.0,05:56:09,1431521769,20:09:01,1431572941,0.84,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-05-14,1431586800,22.6,10.1,15.5,22.6,10.1,15.5,7.8,63.0,0.0,0.0,0.0,,0.0,0.0,46.4,28.9,209.4,1009.5,25.1,16.0,161.9,13.9,6.0,05:55:15,1431608115,20:09:55,1431659395,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-05-15,1431673200,22.3,10.4,15.8,22.3,10.4,15.8,8.6,64.7,0.0,0.0,0.0,,0.0,0.0,35.3,26.4,195.1,1011.0,19.3,16.0,314.2,27.2,9.0,05:54:21,1431694461,20:10:49,1431745849,0.91,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-05-16,1431759600,23.7,11.3,16.8,23.7,11.3,16.8,9.0,62.6,0.0,0.0,0.0,,0.0,0.0,29.5,20.4,193.6,1013.8,6.4,16.0,330.8,28.6,10.0,05:53:30,1431780810,20:11:42,1431832302,0.95,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-05-17,1431846000,22.0,12.0,15.7,22.0,12.0,15.7,9.1,66.1,0.0,0.0,0.0,,0.0,0.0,35.3,24.0,199.5,1015.1,16.2,16.0,142.7,12.5,4.0,05:52:40,1431867160,20:12:35,1431918755,0.0,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-05-18,1431932400,22.5,12.0,16.0,22.5,12.0,16.0,9.3,66.4,0.0,0.0,0.0,,0.0,0.0,39.6,27.1,197.7,1016.2,29.8,16.0,300.8,26.2,9.0,05:51:52,1431953512,20:13:27,1432005207,0.02,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
