datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,tzoffset
2008-06-04,1212562800,25.8,10.9,19.2,25.8,10.9,19.2,3.6,42.3,0.0,0.0,0.0,,0.0,0.0,54.7,36.2,319.2,1009.7,1.3,15.9,,,,05:42:16,1212583336,20:26:49,1212636409,0.03,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-06-05,1212649200,29.0,13.2,20.7,27.5,13.2,20.4,6.2,42.4,0.0,0.0,0.0,,0.0,0.0,,26.8,257.5,1011.1,0.0,16.0,,,,05:42:01,1212669721,20:27:25,1212722845,0.07,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-06-06,1212735600,27.1,10.7,19.3,26.6,10.7,19.2,6.2,49.6,0.0,0.0,0.0,,0.0,0.0,,24.0,256.9,1012.2,0.4,16.0,,,,05:41:47,1212756107,20:28:00,1212809280,0.1,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-06-07,1212822000,29.0,13.0,21.0,27.4,13.0,20.6,3.6,36.2,0.0,0.0,0.0,,0.0,0.0,59.4,39.0,323.5,1011.8,0.2,16.0,,,,05:41:35,1212842495,20:28:33,1212895713,0.13,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-06-08,1212908400,32.7,15.6,24.1,30.4,15.6,23.3,3.8,30.9,0.0,0.0,0.0,,0.0,0.0,,21.8,319.9,1011.8,0.2,16.0,,,,05:41:25,1212928885,20:29:05,1212982145,0.17,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-06-09,1212994800,35.6,13.0,25.0,33.3,13.0,24.2,8.6,41.6,0.0,0.0,0.0,,0.0,0.0,,17.6,287.6,1010.5,0.0,15.9,,,,05:41:17,1213015277,20:29:36,1213068576,0.2,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-06-10,1213081200,29.3,18.9,24.4,27.6,18.9,23.8,1.0,26.3,0.0,0.0,0.0,,0.0,0.0,66.6,44.2,333.1,1011.2,0.6,16.0,,,,05:41:11,1213101671,20:30:05,1213155005,0.25,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-06-11,1213167600,30.8,16.2,23.5,28.7,16.2,22.9,1.3,24.9,0.0,0.0,0.0,,0.0,0.0,55.8,35.6,326.6,1012.7,0.0,16.0,,,,05:41:06,1213188066,20:30:33,1213241433,0.27,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-06-12,1213254000,34.0,18.3,25.7,31.5,18.3,24.8,2.7,24.2,0.0,0.0,0.0,,0.0,0.0,51.8,28.8,332.9,1010.6,0.2,16.0,,,,05:41:04,1213274464,20:31:00,1213327860,0.3,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-06-13,1213340400,36.1,14.1,25.2,33.5,14.1,24.4,6.8,35.6,0.0,0.0,0.0,,0.0,0.0,,12.3,210.0,1011.6,0.0,15.8,,,,05:41:03,1213360863,20:31:25,1213414285,0.33,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-06-14,1213426800,31.3,13.3,20.9,29.8,13.3,20.6,10.2,53.6,0.0,0.0,0.0,,0.0,0.0,139.0,17.3,191.8,1012.3,4.8,16.0,,,,05:41:04,1213447264,20:31:48,1213500708,0.37,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-06-15,1213513200,30.9,11.6,20.3,29.4,11.6,20.1,9.9,55.1,0.0,0.0,0.0,,0.0,0.0,,18.5,188.7,1011.5,0.2,16.0,,,,05:41:06,1213533666,20:32:10,1213587130,0.4,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-06-16,1213599600,29.4,10.8,19.5,28.3,10.8,19.3,9.6,56.1,0.0,0.0,0.0,,0.0,0.0,,16.6,189.5,1012.1,0.0,15.1,,,,05:41:11,1213620071,20:32:31,1213673551,0.44,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-06-17,1213686000,34.3,10.1,22.3,31.9,10.1,21.6,7.8,48.0,0.0,0.0,0.0,,0.0,0.0,,11.9,218.6,1015.4,0.2,15.0,,,,05:41:17,1213706477,20:32:49,1213759969,0.47,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-06-18,1213772400,34.8,12.2,24.7,32.1,12.2,23.8,3.5,30.4,0.0,0.0,0.0,,0.0,0.0,,16.6,276.8,1016.5,0.0,16.0,,,,05:41:25,1213792885,20:33:06,1213846386,0.5,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-06-19,1213858800,35.1,14.4,25.7,32.6,14.4,24.7,6.1,34.6,0.0,0.0,0.0,,0.0,0.0,,14.7,303.6,1013.9,3.9,16.0,,,,05:41:35,1213879295,20:33:22,1213932802,0.54,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-06-20,1213945200,37.8,16.6,28.0,34.9,16.6,26.8,6.2,28.9,0.0,0.0,0.0,,0.0,0.0,,9.1,252.8,1012.6,4.0,16.0,,,,05:41:46,1213965706,20:33:35,1214019215,0.57,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-06-21,1214031600,39.2,19.3,29.3,36.6,19.3,28.1,7.2,29.1,0.0,0.0,0.0,,0.0,0.0,,31.1,215.8,1012.2,1.6,16.0,,,,05:41:59,1214052119,20:33:47,1214105627,0.61,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-06-22,1214118000,31.7,15.3,23.8,29.9,15.3,23.2,7.3,37.3,0.0,0.0,0.0,,0.0,0.0,,13.7,187.6,1014.5,0.0,12.2,,,,05:42:14,1214138534,20:33:57,1214192037,0.64,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-06-23,1214204400,30.5,12.3,20.7,28.9,12.3,20.4,9.2,50.8,0.0,0.0,0.0,,0.0,0.0,,21.0,198.1,1012.9,2.2,8.9,,,,05:42:30,1214224950,20:34:06,1214278446,0.68,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-06-24,1214290800,31.9,12.7,21.2,30.4,12.7,20.8,10.1,54.0,0.0,0.0,0.0,,0.0,0.0,,18.6,191.5,1011.5,0.3,7.4,,,,05:42:48,1214311368,20:34:12,1214364852,0.71,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-06-25,1214377200,29.9,13.1,20.2,28.7,13.1,20.1,10.8,57.3,0.0,0.0,0.0,,0.0,0.0,,18.0,187.8,1011.5,0.0,7.0,,,,05:43:08,1214397788,20:34:17,1214451257,0.75,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-06-26,1214463600,30.8,12.8,21.0,29.6,12.8,20.8,11.7,58.5,0.0,0.0,0.0,,0.0,0.0,,10.7,199.6,1010.5,0.2,6.7,,,,05:43:29,1214484209,20:34:20,1214537660,0.75,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-06-27,1214550000,32.0,17.1,23.2,31.0,17.1,23.0,12.1,51.3,0.0,0.0,0.0,,0.0,0.0,,19.2,192.7,1009.0,1.6,5.9,,,,05:43:52,1214570632,20:34:21,1214624061,0.82,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-06-28,1214636400,30.0,14.0,21.1,28.9,14.0,20.8,11.1,56.2,0.0,0.0,0.0,,0.0,0.0,,20.8,185.3,1012.4,0.0,13.4,,,,05:44:16,1214657056,20:34:21,1214710461,0.85,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-06-29,1214722800,31.5,12.9,20.9,29.6,12.9,20.5,9.4,53.3,0.0,0.0,0.0,,0.0,0.0,,20.3,196.0,1014.0,0.3,14.4,,,,05:44:41,1214743481,20:34:18,1214796858,0.88,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-06-30,1214809200,30.5,13.0,20.8,29.3,13.0,20.6,11.3,58.6,0.0,0.0,0.0,,0.0,0.0,,22.0,192.2,1014.4,0.6,16.0,,,,05:45:08,1214829908,20:34:14,1214883254,0.92,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-07-01,1214895600,30.5,12.8,20.6,29.4,12.8,20.3,11.6,61.2,0.0,0.0,0.0,,0.0,0.0,,17.5,192.8,1013.3,0.6,15.8,,,,05:45:36,1214916336,20:34:07,1214969647,0.95,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-07-02,1214982000,31.7,13.5,21.8,30.3,13.5,21.5,10.9,54.5,0.0,0.0,0.0,,0.0,0.0,,24.5,194.5,1010.8,0.0,15.7,,,,05:46:06,1215002766,20:33:59,1215056039,0.0,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-07-03,1215068400,31.9,14.4,22.5,31.2,14.4,22.3,12.1,54.4,0.0,0.0,0.0,,0.0,0.0,,26.0,191.9,1010.9,1.0,16.0,,,,05:46:37,1215089197,20:33:49,1215142429,0.02,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-07-04,1215154800,27.6,14.3,20.6,27.3,14.3,20.6,12.7,63.4,0.0,0.0,0.0,,0.0,0.0,,17.3,184.5,1013.0,13.7,16.0,,,,05:47:09,1215175629,20:33:37,1215228817,0.06,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-07-05,1215241200,33.6,14.4,23.5,32.5,14.4,23.2,13.2,57.5,0.0,0.0,0.0,,0.0,0.0,,16.5,227.0,1011.4,0.6,15.8,,,,05:47:42,1215262062,20:33:23,1215315203,0.09,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-07-06,1215327600,36.7,17.2,26.2,35.3,17.2,25.9,13.8,51.0,0.0,0.0,0.0,,0.0,0.0,,16.7,244.7,1007.2,0.3,13.7,,,,05:48:17,1215348497,20:33:08,1215401588,0.12,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-07-07,1215414000,39.3,18.6,28.7,38.0,18.6,28.5,14.0,44.3,0.0,0.0,0.0,,0.0,0.0,,8.7,227.9,1005.2,0.0,11.5,,,,05:48:53,1215434933,20:32:50,1215487970,0.15,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-07-08,1215500400,41.7,20.3,31.1,39.9,20.3,30.7,13.5,38.6,0.0,0.0,0.0,,0.0,0.0,,18.6,313.5,1004.9,0.0,9.5,,,,05:49:30,1215521370,20:32:31,1215574351,0.19,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-07-09,1215586800,41.8,19.9,30.4,40.6,19.9,30.1,13.5,39.9,0.0,0.0,0.0,,0.0,0.0,,14.5,267.7,1004.9,0.7,10.5,,,,05:50:07,1215607807,20:32:09,1215660729,0.25,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-07-10,1215673200,35.0,20.5,27.4,35.0,20.5,27.3,14.3,46.6,0.0,0.0,0.0,,0.0,0.0,,16.9,202.6,1004.7,1.3,8.1,,,,05:50:46,1215694246,20:31:46,1215747106,0.25,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-07-11,1215759600,30.3,16.2,22.4,29.5,16.2,22.3,13.5,58.9,0.0,0.0,0.0,,0.0,0.0,,16.7,188.4,1008.2,0.0,12.8,,,,05:51:26,1215780686,20:31:21,1215833481,0.29,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-07-12,1215846000,31.4,16.8,23.4,30.3,16.8,23.2,13.2,55.5,0.0,0.0,0.0,,0.0,0.0,,18.8,193.7,1013.4,0.0,15.1,,,,05:52:07,1215867127,20:30:54,1215919854,0.32,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-07-13,1215932400,34.5,16.9,24.7,34.0,16.9,24.6,13.9,53.7,0.0,0.0,0.0,,0.0,0.0,,26.4,195.9,1012.6,0.0,15.7,,,,05:52:49,1215953569,20:30:25,1216006225,0.35,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-07-14,1216018800,32.3,16.8,23.1,31.3,16.8,23.0,13.4,56.7,0.0,0.0,0.0,,0.0,0.0,68.4,23.8,196.3,1011.3,0.4,15.9,,,,05:53:32,1216040012,20:29:54,1216092594,0.38,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-07-15,1216105200,29.0,15.2,20.8,28.5,15.2,20.7,12.4,60.8,0.0,0.0,0.0,,0.0,0.0,,23.2,190.7,1013.8,0.0,15.6,,,,05:54:15,1216126455,20:29:22,1216178962,0.42,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-07-16,1216191600,32.2,13.3,21.7,31.1,13.3,21.5,12.7,60.1,0.0,0.0,0.0,,0.0,0.0,,17.8,191.7,1015.2,0.0,14.0,,,,05:54:59,1216212899,20:28:48,1216265328,0.45,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-07-17,1216278000,31.8,13.8,22.1,30.5,13.8,21.8,12.3,57.7,0.0,0.0,0.0,,0.0,0.0,,18.7,192.1,1013.4,0.0,15.6,,,,05:55:45,1216299345,20:28:12,1216351692,0.48,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-07-18,1216364400,34.8,12.7,22.4,33.4,12.7,22.0,11.0,54.6,0.0,0.0,0.0,,0.0,0.0,,15.6,197.7,1010.2,0.0,15.0,,,,05:56:30,1216385790,20:27:34,1216438054,0.5,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-07-19,1216450800,33.7,14.9,22.5,32.7,14.9,22.2,11.5,53.1,0.0,0.0,0.0,,0.0,0.0,100.1,19.1,192.0,1006.6,0.0,15.1,,,,05:57:17,1216472237,20:26:54,1216524414,0.55,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-07-20,1216537200,26.0,11.7,17.6,26.0,11.7,17.6,10.3,64.8,0.0,0.0,0.0,,0.0,0.0,,28.5,197.5,1010.1,0.0,15.5,,,,05:58:04,1216558684,20:26:13,1216610773,0.59,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206']",obs,-7.0
2008-07-21,1216623600,26.6,11.1,17.3,26.6,11.1,17.3,10.1,65.5,0.0,0.0,0.0,,0.0,0.0,,24.7,197.6,1013.5,8.5,16.0,,,,05:58:52,1216645132,20:25:30,1216697130,0.62,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206', '72057600174']",obs,-7.0
2008-07-22,1216710000,32.8,10.1,20.8,30.7,10.1,20.3,9.7,57.5,0.0,0.0,0.0,,0.0,0.0,,11.5,214.8,1011.9,0.3,15.4,,,,05:59:40,1216731580,20:24:45,1216783485,0.66,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206', '72057600174']",obs,-7.0
2008-07-23,1216796400,34.0,16.2,24.0,32.3,16.2,23.6,11.5,49.3,0.0,0.0,0.0,,0.0,0.0,,14.1,195.3,1010.7,0.0,15.8,,,,06:00:29,1216818029,20:23:59,1216869839,0.69,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206', '72057600174']",obs,-7.0
2008-07-24,1216882800,34.5,14.0,23.2,32.3,14.0,22.7,10.5,49.3,0.0,0.0,0.0,,0.0,0.0,,14.8,193.0,1010.1,0.0,15.0,,,,06:01:18,1216904478,20:23:10,1216956190,0.73,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206', '72057600174']",obs,-7.0
2008-07-25,1216969200,34.7,14.5,24.3,33.0,14.5,23.8,10.7,46.9,0.0,0.0,0.0,,0.0,0.0,,12.8,204.5,1010.7,0.0,14.2,,,,06:02:08,1216990928,20:22:21,1217042541,0.75,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206', '72057600174']",obs,-7.0
2008-07-26,1217055600,36.8,16.3,25.4,34.4,16.3,24.8,10.4,42.8,0.0,0.0,0.0,,0.0,0.0,,24.3,200.8,1010.9,0.0,15.6,,,,06:02:58,1217077378,20:21:29,1217128889,0.8,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206', '72057600174']",obs,-7.0
2008-07-27,1217142000,30.6,15.7,21.6,29.3,15.7,21.4,12.2,58.0,0.0,0.0,0.0,,0.0,0.0,,21.1,186.5,1011.8,0.4,16.0,,,,06:03:48,1217163828,20:20:37,1217215237,0.84,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206', '72057600174']",obs,-7.0
2008-07-28,1217228400,29.9,12.9,19.9,28.8,12.9,19.8,11.7,62.9,0.0,0.0,0.0,,0.0,0.0,,19.4,187.0,1013.3,5.8,16.0,,,,06:04:39,1217250279,20:19:42,1217301582,0.87,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206', '72057600174']",obs,-7.0
2008-07-29,1217314800,30.6,14.8,21.1,29.2,14.8,20.8,10.8,56.0,0.0,0.0,0.0,,0.0,0.0,,21.7,184.8,1013.9,3.2,16.0,,,,06:05:31,1217336731,20:18:46,1217387926,0.91,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206', '72057600174']",obs,-7.0
2008-07-30,1217401200,32.5,13.6,22.1,30.9,13.6,21.8,11.2,54.3,0.0,0.0,0.0,,0.0,0.0,,17.6,198.1,1012.5,0.0,16.0,,,,06:06:22,1217423182,20:17:49,1217474269,0.94,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206', '72057600174']",obs,-7.0
2008-07-31,1217487600,32.4,15.3,22.1,30.7,15.3,21.8,9.9,49.3,0.0,0.0,0.0,,0.0,0.0,,23.5,195.7,1010.6,0.0,15.9,,,,06:07:14,1217509634,20:16:50,1217560610,0.98,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206', '72057600174']",obs,-7.0
2008-08-01,1217574000,32.8,13.8,22.4,31.2,13.8,22.0,10.7,51.4,0.0,0.0,0.0,,0.0,0.0,,16.7,191.1,1010.8,0.4,16.0,,,,06:08:06,1217596086,20:15:49,1217646949,0.0,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206', '72057600174']",obs,-7.0
2008-08-02,1217660400,35.4,16.0,24.4,33.8,16.0,23.9,11.1,49.3,0.0,0.0,0.0,,0.0,0.0,,21.6,199.4,1009.6,0.0,16.0,,,,06:08:59,1217682539,20:14:47,1217733287,0.04,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206', '72057600174']",obs,-7.0
2008-08-03,1217746800,31.7,13.9,21.8,29.7,13.9,21.4,9.2,48.6,0.0,0.0,0.0,,0.0,0.0,,17.2,189.1,1009.8,0.0,16.0,,,,06:09:51,1217768991,20:13:44,1217819624,0.08,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206', '72057600174']",obs,-7.0
2008-08-04,1217833200,32.4,12.9,21.7,30.6,12.9,21.2,10.4,55.2,0.0,0.0,0.0,,0.0,0.0,,16.9,198.7,1011.0,0.0,15.9,,,,06:10:44,1217855444,20:12:39,1217905959,0.11,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206', '72057600174']",obs,-7.0
2008-08-05,1217919600,31.4,13.1,21.3,29.5,13.1,20.9,10.0,53.1,0.0,0.0,0.0,,0.0,0.0,,16.2,195.6,1012.2,4.0,16.0,,,,06:11:37,1217941897,20:11:33,1217992293,0.14,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206', '72057600174']",obs,-7.0
2008-08-06,1218006000,35.0,15.8,24.0,32.9,15.8,23.4,10.3,46.7,0.0,0.0,0.0,,0.0,0.0,,18.8,204.0,1012.3,9.8,16.0,,,,06:12:30,1218028350,20:10:26,1218078626,0.17,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206', '72057600174']",obs,-7.0
2008-08-07,1218092400,32.4,15.4,22.2,30.4,15.4,21.8,10.1,49.9,0.0,0.0,0.0,,0.0,0.0,,21.9,195.9,1010.6,0.4,16.0,,,,06:13:23,1218114803,20:09:17,1218164957,0.21,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206', '72057600174']",obs,-7.0
2008-08-08,1218178800,28.9,13.3,19.6,27.6,13.3,19.4,10.2,59.1,0.0,0.0,0.0,,0.0,0.0,,22.0,195.3,1011.3,0.2,16.0,,,,06:14:17,1218201257,20:08:08,1218251288,0.25,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206', '72057600174']",obs,-7.0
2008-08-09,1218265200,30.4,12.3,20.3,29.2,12.3,20.1,11.1,60.1,0.0,0.0,0.0,,0.0,0.0,,15.6,179.5,1013.6,0.0,16.0,,,,06:15:10,1218287710,20:06:57,1218337617,0.27,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206', '72057600174']",obs,-7.0
2008-08-10,1218351600,33.9,13.7,23.8,31.6,13.7,23.1,9.4,46.5,0.0,0.0,0.0,,0.0,0.0,,11.5,289.7,1013.7,0.0,16.0,,,,06:16:04,1218374164,20:05:44,1218423944,0.3,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206', '72057600174']",obs,-7.0
2008-08-11,1218438000,36.1,15.1,25.3,34.5,15.1,24.7,11.0,46.2,0.0,0.0,0.0,,0.0,0.0,,15.5,210.5,1010.1,0.0,15.9,,,,06:16:57,1218460617,20:04:31,1218510271,0.34,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206', '72057600174']",obs,-7.0
2008-08-12,1218524400,36.3,15.9,25.5,34.7,15.9,25.0,11.9,47.1,0.0,0.0,0.0,,0.0,0.0,,13.3,199.0,1008.2,0.0,15.9,,,,06:17:51,1218547071,20:03:16,1218596596,0.37,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206', '72057600174']",obs,-7.0
2008-08-13,1218610800,38.4,17.4,27.7,37.2,17.4,27.3,13.1,45.0,0.0,0.0,0.0,,0.0,0.0,,15.9,208.4,1007.3,0.0,15.8,,,,06:18:44,1218633524,20:02:01,1218682921,0.4,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206', '72057600174']",obs,-7.0
2008-08-14,1218697200,38.8,18.6,27.5,38.1,18.6,27.0,11.9,41.8,0.0,0.0,0.0,,0.0,0.0,,20.2,204.7,1008.6,1.0,15.8,,,,06:19:38,1218719978,20:00:44,1218769244,0.43,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206', '72057600174']",obs,-7.0
2008-08-15,1218783600,38.2,18.1,26.7,36.4,18.1,26.2,11.6,43.1,0.0,0.0,0.0,,0.0,0.0,,16.3,187.2,1008.5,1.4,16.0,,,,06:20:31,1218806431,19:59:26,1218855566,0.46,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206', '72057600174']",obs,-7.0
2008-08-16,1218870000,32.6,17.6,23.7,31.6,17.6,23.5,12.6,51.7,0.0,0.0,0.0,,0.0,0.0,,23.3,190.7,1008.0,1.3,15.7,,,,06:21:25,1218892885,19:58:07,1218941887,0.5,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206', '72057600174']",obs,-7.0
2008-08-17,1218956400,28.7,14.8,20.5,28.2,14.8,20.4,13.0,64.7,0.0,0.0,0.0,,0.0,0.0,,26.4,204.5,1009.4,1.0,16.0,,,,06:22:19,1218979339,19:56:48,1219028208,0.53,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206', '72057600174']",obs,-7.0
2008-08-18,1219042800,25.9,14.4,19.2,25.9,14.4,19.2,12.8,68.2,0.0,0.0,0.0,,0.0,0.0,,25.4,193.8,1011.6,1.4,16.0,,,,06:23:12,1219065792,19:55:27,1219114527,0.57,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206', '72057600174']",obs,-7.0
2008-08-19,1219129200,28.0,14.0,19.9,27.5,14.0,19.9,12.5,65.6,0.0,0.0,0.0,,0.0,0.0,,17.9,185.7,1013.1,3.7,16.0,,,,06:24:06,1219152246,19:54:05,1219200845,0.6,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206', '72057600174']",obs,-7.0
2008-08-20,1219215600,31.4,14.9,22.3,31.4,14.9,22.2,13.7,60.9,0.0,0.0,0.0,,0.0,0.0,,20.9,182.2,1011.0,0.0,16.0,,,,06:24:59,1219238699,19:52:43,1219287163,0.64,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206', '72057600174']",obs,-7.0
2008-08-21,1219302000,31.6,18.4,24.2,31.3,18.4,24.2,15.7,61.8,0.0,0.0,0.0,,0.0,0.0,,21.7,184.6,1008.7,0.0,16.0,,,,06:25:53,1219325153,19:51:19,1219373479,0.68,Clear,Clear conditions throughout the day.,clear-day,"['72482893241', '72483023232', '72483993225', '72483323206', '72057600174']",obs,-7.0
