datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,tzoffset
2001-06-21,993106800,38.4,18.3,28.0,38.0,18.3,27.7,12.5,40.8,0.0,0.0,0.0,,0.0,0.0,,18.7,209.8,1013.0,0.0,16.0,,,,05:41:54,993127314,20:33:42,993180822,0.0,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-06-22,993193200,35.1,19.4,26.4,34.6,19.4,26.1,12.5,43.8,0.0,0.0,0.0,,0.0,0.0,,22.4,198.5,1011.8,0.0,16.0,,,,05:42:08,993213728,20:33:53,993267233,0.05,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-06-23,993279600,28.9,13.4,20.2,27.9,13.4,20.1,10.4,56.8,0.0,0.0,0.0,,0.0,0.0,,31.6,197.0,1012.0,0.0,16.0,,,,05:42:24,993300144,20:34:02,993353642,0.08,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-06-24,993366000,27.2,12.9,19.6,26.6,12.9,19.5,9.0,53.4,0.0,0.0,0.0,,0.0,0.0,,26.0,199.0,1014.4,0.0,16.0,,,,05:42:42,993386562,20:34:09,993440049,0.12,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-06-25,993452400,26.7,14.4,18.2,26.7,14.4,18.2,11.5,68.6,0.305,100.0,8.33,['rain'],0.0,0.0,,25.9,202.9,1014.3,27.8,15.5,,,,05:43:01,993472981,20:34:14,993526454,0.15,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"['72483023232', '72492023237']",obs,-7.0
2001-06-26,993538800,25.1,12.9,18.2,25.1,12.9,18.2,12.1,69.7,0.003,100.0,4.17,['rain'],0.0,0.0,,25.9,215.8,1013.3,36.6,16.0,,,,05:43:21,993559401,20:34:18,993612858,0.19,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"['72483023232', '72492023237']",obs,-7.0
2001-06-27,993625200,22.2,16.2,18.5,22.2,16.2,18.5,12.8,70.2,0.0,0.0,0.0,,0.0,0.0,,18.7,263.7,1018.1,77.6,16.0,,,,05:43:43,993645823,20:34:20,993699260,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72483023232', '72492023237']",obs,-7.0
2001-06-28,993711600,28.4,13.4,21.0,27.8,13.4,20.9,13.7,67.3,0.0,0.0,0.0,,0.0,0.0,,18.8,258.0,1019.0,5.4,16.0,,,,05:44:07,993732247,20:34:20,993785660,0.26,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-06-29,993798000,33.3,13.9,23.7,31.7,13.9,23.1,11.8,54.6,0.0,0.0,0.0,,0.0,0.0,,16.6,279.6,1015.1,0.0,16.0,,,,05:44:32,993818672,20:34:18,993872058,0.29,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-06-30,993884400,35.1,16.6,25.2,33.3,16.6,24.8,12.5,48.9,0.0,0.0,0.0,,0.0,0.0,,18.7,188.2,1011.9,0.0,16.0,,,,05:44:58,993905098,20:34:14,993958454,0.33,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-07-01,993970800,36.2,16.1,25.6,34.8,16.1,25.1,11.9,46.7,0.0,0.0,0.0,,0.0,0.0,,14.8,229.8,1012.3,0.0,16.0,,,,05:45:26,993991526,20:34:08,994044848,0.36,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-07-02,994057200,40.6,16.2,28.6,38.3,16.2,28.0,12.0,41.5,0.0,0.0,0.0,,0.0,0.0,,16.6,295.6,1010.0,0.0,16.0,,,,05:45:55,994077955,20:34:01,994131241,0.4,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-07-03,994143600,41.2,20.7,30.9,40.8,20.7,30.5,13.6,38.6,0.0,0.0,0.0,,0.0,0.0,,11.2,292.4,1008.3,1.2,15.9,,,,05:46:26,994164386,20:33:51,994217631,0.44,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-07-04,994230000,33.9,22.2,27.7,32.6,22.2,27.3,12.7,40.5,0.0,0.0,0.0,,0.0,0.0,,18.6,187.7,1010.5,0.0,15.9,,,,05:46:58,994250818,20:33:40,994304020,0.47,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-07-05,994316400,37.2,19.4,27.2,35.8,19.4,26.8,11.6,39.6,0.0,0.0,0.0,,0.0,0.0,,25.8,201.1,1009.9,0.0,16.0,,,,05:47:31,994337251,20:33:26,994390406,0.5,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-07-06,994402800,35.1,14.4,22.9,33.6,14.4,22.7,11.8,53.8,0.0,0.0,0.0,,0.0,0.0,,29.4,208.9,1011.2,0.0,15.5,,,,05:48:05,994423685,20:33:11,994476791,0.54,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-07-07,994489200,33.4,17.2,24.5,32.3,17.2,24.1,11.6,46.9,0.0,0.0,0.0,,0.0,0.0,,18.7,217.9,1014.6,0.0,16.0,,,,05:48:40,994510120,20:32:54,994563174,0.57,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-07-08,994575600,35.1,16.7,24.8,33.8,16.7,24.4,11.8,47.5,0.0,0.0,0.0,,0.0,0.0,,20.6,209.5,1015.1,0.0,16.0,,,,05:49:17,994596557,20:32:35,994649555,0.6,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-07-09,994662000,30.1,14.4,21.1,29.6,14.4,21.0,12.1,58.9,0.0,0.0,0.0,,0.0,0.0,,29.5,196.6,1014.0,1.2,16.0,,,,05:49:54,994682994,20:32:15,994735935,0.64,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-07-10,994748400,27.2,13.9,19.4,27.0,13.9,19.4,11.4,62.5,0.0,0.0,0.0,,0.0,0.0,,24.1,199.4,1013.0,2.5,16.0,,,,05:50:33,994769433,20:31:52,994822312,0.67,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-07-11,994834800,25.7,13.4,18.1,25.7,13.4,18.1,10.8,64.4,0.0,0.0,0.0,,0.0,0.0,,31.6,204.0,1013.8,2.5,16.0,,,,05:51:13,994855873,20:31:27,994908687,0.7,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-07-12,994921200,29.3,12.8,19.6,28.3,12.8,19.5,11.6,64.3,0.0,0.0,0.0,,0.0,0.0,,22.3,213.8,1016.2,0.0,16.0,,,,05:51:53,994942313,20:31:01,994995061,0.74,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-07-13,995007600,33.4,12.1,21.7,32.3,12.1,21.3,12.3,61.8,0.0,0.0,0.0,,0.0,0.0,,18.7,196.4,1015.0,0.0,14.9,,,,05:52:35,995028755,20:30:33,995081433,0.75,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-07-14,995094000,27.2,13.9,19.5,27.1,13.9,19.4,11.9,64.4,0.0,0.0,0.0,,0.0,0.0,,25.9,198.5,1011.6,0.0,15.4,,,,05:53:17,995115197,20:30:03,995167803,0.8,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-07-15,995180400,26.7,12.1,18.4,26.7,12.1,18.4,11.6,67.7,0.0,0.0,0.0,,0.0,0.0,,31.6,203.3,1008.5,0.0,14.5,,,,05:54:00,995201640,20:29:31,995254171,0.83,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-07-16,995266800,22.2,13.9,17.0,22.2,13.9,17.0,10.8,68.4,0.0,0.0,0.0,,0.0,0.0,,27.8,198.7,1011.0,18.2,16.0,,,,05:54:44,995288084,20:28:57,995340537,0.87,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-07-17,995353200,28.3,12.1,19.0,27.3,12.1,18.9,10.8,63.9,0.0,0.0,0.0,,0.0,0.0,,20.5,213.3,1013.7,0.0,15.1,,,,05:55:29,995374529,20:28:22,995426902,0.9,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-07-18,995439600,31.7,13.3,21.6,29.9,13.3,21.2,11.3,56.9,0.0,0.0,0.0,,0.0,0.0,,20.5,199.6,1012.9,0.0,15.9,,,,05:56:15,995460975,20:27:44,995513264,0.93,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-07-19,995526000,27.2,13.4,19.4,27.0,13.4,19.4,12.5,66.9,0.0,0.0,0.0,,0.0,0.0,,27.8,190.5,1011.7,7.4,16.0,,,,05:57:01,995547421,20:27:05,995599625,0.97,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-07-20,995612400,25.7,13.4,18.3,25.7,13.4,18.3,11.6,67.8,0.0,0.0,0.0,,0.0,0.0,,24.1,198.2,1012.4,7.0,15.5,,,,05:57:48,995633868,20:26:24,995685984,0.0,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-07-21,995698800,26.7,12.9,18.8,26.7,12.9,18.8,11.6,65.8,0.0,0.0,0.0,,0.0,0.0,,22.3,200.0,1013.5,5.0,16.0,,,,05:58:35,995720315,20:25:42,995772342,0.03,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-07-22,995785200,33.3,12.8,22.3,31.3,12.8,21.8,11.4,56.6,0.0,0.0,0.0,,0.0,0.0,,16.6,198.9,1011.9,0.0,16.0,,,,05:59:23,995806763,20:24:58,995858698,0.07,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-07-23,995871600,32.9,13.9,23.3,31.8,13.9,22.9,12.1,53.3,0.0,0.0,0.0,,0.0,0.0,,22.2,208.8,1009.6,0.0,15.9,,,,06:00:12,995893212,20:24:12,995945052,0.1,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-07-24,995958000,31.7,13.9,21.7,31.5,13.9,21.6,13.3,61.5,0.0,0.0,0.0,,0.0,0.0,,27.6,194.3,1007.7,0.0,16.0,,,,06:01:01,995979661,20:23:24,996031404,0.14,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-07-25,996044400,31.2,14.4,21.3,30.8,14.4,21.3,13.6,64.5,0.0,0.0,0.0,,0.0,0.0,,24.1,199.4,1008.7,0.0,16.0,,,,06:01:51,996066111,20:22:35,996117755,0.17,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-07-26,996130800,31.7,13.4,21.5,30.5,13.4,21.4,13.5,64.5,0.0,0.0,0.0,,0.0,0.0,,20.4,201.9,1010.2,0.0,16.0,,,,06:02:41,996152561,20:21:44,996204104,0.21,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-07-27,996217200,32.9,13.4,22.0,31.6,13.4,21.7,12.4,60.4,0.0,0.0,0.0,,0.0,0.0,,16.6,212.2,1011.6,0.0,15.8,,,,06:03:31,996239011,20:20:52,996290452,0.25,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-07-28,996303600,33.4,13.4,22.4,32.6,13.4,22.2,12.8,59.1,0.0,0.0,0.0,,0.0,0.0,,16.5,191.2,1012.9,0.0,15.5,,,,06:04:22,996325462,20:19:58,996376798,0.28,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-07-29,996390000,28.9,15.1,21.0,28.3,15.1,20.9,12.0,58.4,0.0,0.0,0.0,,0.0,0.0,,31.8,195.2,1012.5,0.0,16.0,,,,06:05:13,996411913,20:19:02,996463142,0.31,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-07-30,996476400,25.7,15.7,19.8,25.7,15.7,19.8,12.5,64.1,0.0,0.0,0.0,,0.0,0.0,,25.9,200.8,1012.9,2.1,16.0,,,,06:06:05,996498365,20:18:05,996549485,0.35,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-07-31,996562800,31.7,13.3,21.6,30.9,13.3,21.4,13.3,64.5,0.0,0.0,0.0,,0.0,0.0,,18.7,201.9,1012.0,0.0,15.8,,,,06:06:57,996584817,20:17:07,996635827,0.38,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-08-01,996649200,31.7,14.4,22.2,30.5,14.4,22.0,12.3,57.2,0.0,0.0,0.0,,0.0,0.0,,20.6,198.7,1014.4,0.0,16.0,,,,06:07:49,996671269,20:16:07,996722167,0.41,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-08-02,996735600,33.3,13.9,21.7,30.9,13.9,21.3,11.5,59.6,0.0,0.0,0.0,,0.0,0.0,,20.5,195.1,1015.3,0.0,16.0,,,,06:08:41,996757721,20:15:05,996808505,0.45,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-08-03,996822000,28.9,13.9,20.1,28.6,13.9,20.1,13.4,68.2,0.0,0.0,0.0,,0.0,0.0,,27.7,188.2,1013.1,0.0,16.0,,,,06:09:34,996844174,20:14:03,996894843,0.5,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-08-04,996908400,30.1,15.1,21.0,29.1,15.1,20.9,13.6,66.3,0.0,0.0,0.0,,0.0,0.0,,22.3,195.3,1013.5,9.9,16.0,,,,06:10:26,996930626,20:12:58,996981178,0.52,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-08-05,996994800,32.1,15.7,22.7,30.7,15.7,22.3,12.1,56.1,0.0,0.0,0.0,,0.0,0.0,,16.6,196.0,1015.5,0.0,16.0,,,,06:11:19,997017079,20:11:53,997067513,0.55,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-08-06,997081200,35.7,15.0,24.5,34.2,15.0,24.1,12.9,54.7,0.0,0.0,0.0,,0.0,0.0,,18.8,223.9,1015.7,0.0,16.0,,,,06:12:12,997103532,20:10:46,997153846,0.59,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-08-07,997167600,37.9,15.7,27.0,36.7,15.7,26.5,12.5,46.0,0.0,0.0,0.0,,0.0,0.0,,13.0,228.5,1012.3,0.0,16.0,,,,06:13:05,997189985,20:09:38,997240178,0.62,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-08-08,997254000,38.9,20.1,27.6,37.7,20.1,27.3,12.9,43.5,0.0,0.0,0.0,,0.0,0.0,,22.3,219.9,1009.5,0.0,16.0,,,,06:13:59,997276439,20:08:28,997326508,0.65,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-08-09,997340400,30.7,16.2,22.3,29.2,16.2,22.1,12.6,56.9,0.0,0.0,0.0,,0.0,0.0,,25.8,200.0,1012.0,0.0,16.0,,,,06:14:52,997362892,20:07:18,997412838,0.69,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-08-10,997426800,30.7,14.4,21.0,29.4,14.4,20.8,11.9,59.6,0.0,0.0,0.0,,0.0,0.0,,20.5,199.1,1015.3,0.0,16.0,,,,06:15:46,997449346,20:06:06,997499166,0.72,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-08-11,997513200,33.3,12.2,21.6,32.1,12.2,21.2,11.6,58.0,0.0,0.0,0.0,,0.0,0.0,,16.6,219.8,1013.4,0.0,16.0,,,,06:16:39,997535799,20:04:53,997585493,0.75,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-08-12,997599600,28.4,12.9,19.4,27.5,12.9,19.3,11.0,62.2,0.0,0.0,0.0,,0.0,0.0,,22.3,196.5,1014.2,0.0,16.0,,,,06:17:33,997622253,20:03:39,997671819,0.75,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-08-13,997686000,29.4,12.8,19.7,28.3,12.8,19.5,11.4,62.8,0.0,0.0,0.0,,0.0,0.0,,22.3,195.0,1016.3,0.0,16.0,,,,06:18:26,997708706,20:02:23,997758143,0.82,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-08-14,997772400,33.9,12.8,22.1,31.9,12.8,21.6,11.3,58.4,0.0,0.0,0.0,,0.0,0.0,,14.8,202.7,1014.3,0.0,15.6,,,,06:19:20,997795160,20:01:07,997844467,0.85,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-08-15,997858800,33.4,13.3,22.2,31.8,13.3,21.8,11.7,57.2,0.0,0.0,0.0,,0.0,0.0,,20.5,202.8,1012.9,0.0,15.9,,,,06:20:13,997881613,19:59:49,997930789,0.89,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-08-16,997945200,37.1,13.8,24.4,34.7,13.8,23.7,10.6,50.6,0.0,0.0,0.0,,0.0,0.0,,14.7,233.2,1012.7,0.0,15.3,,,,06:21:07,997968067,19:58:31,998017111,0.92,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-08-17,998031600,36.7,16.7,25.6,35.1,16.7,25.1,11.7,46.3,0.0,0.0,0.0,,0.0,0.0,,16.5,210.0,1013.1,0.0,16.0,,,,06:22:00,998054520,19:57:11,998103431,0.96,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-08-18,998118000,33.9,15.1,23.8,32.5,15.1,23.5,11.9,51.3,0.0,0.0,0.0,,0.0,0.0,,16.5,191.6,1013.0,0.0,16.0,,,,06:22:54,998140974,19:55:51,998189751,0.0,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-08-19,998204400,33.4,14.4,22.7,32.1,14.4,22.4,11.9,54.3,0.0,0.0,0.0,,0.0,0.0,,24.1,211.0,1010.6,0.0,15.9,,,,06:23:48,998227428,19:54:30,998276070,0.02,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-08-20,998290800,24.4,12.9,17.6,24.4,12.9,17.6,11.3,68.9,0.0,0.0,0.0,,0.0,0.0,,31.5,201.8,1011.7,0.0,15.4,,,,06:24:41,998313881,19:53:07,998362387,0.06,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-08-21,998377200,27.2,12.2,19.0,27.0,12.2,19.0,11.6,65.4,0.0,0.0,0.0,,0.0,0.0,,25.9,215.2,1013.0,0.0,15.9,,,,06:25:34,998400334,19:51:44,998448704,0.09,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-08-22,998463600,27.2,14.4,20.0,27.3,14.4,20.0,13.5,68.7,0.0,0.0,0.0,,0.0,0.0,,25.9,198.4,1015.1,0.0,16.0,,,,06:26:28,998486788,19:50:20,998535020,0.12,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-08-23,998550000,30.0,13.9,21.0,29.3,13.9,20.9,13.8,67.2,0.0,0.0,0.0,,0.0,0.0,,20.6,201.7,1016.3,0.0,16.0,,,,06:27:21,998573241,19:48:55,998621335,0.16,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-08-24,998636400,32.1,15.6,23.1,30.9,15.6,22.8,13.8,61.4,0.0,0.0,0.0,,0.0,0.0,,16.6,231.4,1013.7,0.0,15.9,,,,06:28:14,998659694,19:47:30,998707650,0.19,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-08-25,998722800,35.1,15.0,24.2,33.7,15.0,23.8,11.8,50.2,0.0,0.0,0.0,,0.0,0.0,,16.6,200.7,1010.7,0.0,16.0,,,,06:29:08,998746148,19:46:04,998793964,0.25,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-08-26,998809200,36.7,15.1,24.8,35.5,15.1,24.3,11.8,49.4,0.0,0.0,0.0,,0.0,0.0,,14.8,197.1,1010.3,0.0,16.0,,,,06:30:01,998832601,19:44:37,998880277,0.26,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-08-27,998895600,39.3,15.7,26.5,38.1,15.7,26.1,12.8,48.5,0.0,0.0,0.0,,0.0,0.0,,16.6,240.0,1010.0,0.0,15.9,,,,06:30:54,998919054,19:43:09,998966589,0.29,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-08-28,998982000,37.9,14.4,26.0,36.1,14.4,25.4,12.1,47.8,0.0,0.0,0.0,,0.0,0.0,,18.7,224.7,1005.7,0.0,15.9,,,,06:31:47,999005507,19:41:40,999052900,0.33,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-08-29,999068400,32.2,15.7,22.2,31.8,15.7,22.1,13.5,60.8,0.0,0.0,0.0,,0.0,0.0,,25.8,200.4,1004.6,0.0,16.0,,,,06:32:40,999091960,19:40:11,999139211,0.36,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-08-30,999154800,25.1,13.9,18.4,25.1,13.9,18.4,12.9,72.8,0.0,0.0,0.0,,0.0,0.0,,20.5,208.3,1010.1,0.0,16.0,,,,06:33:33,999178413,19:38:42,999225522,0.39,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-08-31,999241200,30.7,13.4,20.8,29.8,13.4,20.7,13.3,66.2,0.0,0.0,0.0,,0.0,0.0,,14.8,198.0,1011.4,0.0,15.1,,,,06:34:26,999264866,19:37:11,999311831,0.43,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-09-01,999327600,32.2,14.3,23.0,31.2,14.3,22.7,13.0,58.0,0.0,0.0,0.0,,0.0,0.0,,14.7,202.1,1010.9,0.0,16.0,,,,06:35:19,999351319,19:35:41,999398141,0.46,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-09-02,999414000,34.4,16.6,24.8,32.3,16.6,24.2,11.0,46.8,0.0,0.0,0.0,,0.0,0.0,,20.5,197.4,1010.8,0.0,16.0,,,,06:36:11,999437771,19:34:09,999484449,0.5,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-09-03,999500400,35.6,16.7,24.7,33.6,16.7,24.1,10.0,43.6,0.0,0.0,0.0,,0.0,0.0,,18.8,205.4,1010.8,0.0,16.0,,,,06:37:04,999524224,19:32:38,999570758,0.53,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-09-04,999586800,36.2,17.2,24.2,34.2,17.2,23.7,9.6,42.6,0.0,0.0,0.0,,0.0,0.0,,24.1,191.7,1010.5,0.0,16.0,,,,06:37:57,999610677,19:31:05,999657065,0.56,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-09-05,999673200,30.7,13.9,21.3,29.4,13.9,21.1,11.8,58.5,0.0,0.0,0.0,,0.0,0.0,,18.8,199.1,1011.1,0.0,15.9,,,,06:38:50,999697130,19:29:33,999743373,0.6,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-09-06,999759600,32.8,12.2,22.0,30.5,12.2,21.4,6.3,44.0,0.0,0.0,0.0,,0.0,0.0,,18.7,313.0,1012.1,0.0,16.0,,,,06:39:42,999783582,19:28:00,999829680,0.63,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-09-07,999846000,33.4,12.2,21.8,31.1,12.2,21.3,8.5,47.9,0.0,0.0,0.0,,0.0,0.0,,14.8,198.5,1010.3,0.0,15.7,,,,06:40:35,999870035,19:26:26,999915986,0.67,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-09-08,999932400,30.7,12.2,19.9,29.5,12.2,19.7,11.3,61.7,0.0,0.0,0.0,,0.0,0.0,,16.6,185.3,1009.1,0.0,15.9,,,,06:41:28,999956488,19:24:52,1000002292,0.7,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-09-09,1000018800,25.1,13.3,18.4,25.1,13.3,18.4,12.0,68.2,0.0,0.0,0.0,,0.0,0.0,,24.1,205.8,1010.5,0.0,16.0,,,,06:42:20,1000042940,19:23:18,1000088598,0.74,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-09-10,1000105200,26.7,12.1,19.1,26.7,12.1,19.1,12.0,66.7,0.0,0.0,0.0,,0.0,0.0,,18.8,195.3,1012.2,0.0,16.0,,,,06:43:13,1000129393,19:21:44,1000174904,0.75,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-09-11,1000191600,28.9,15.7,20.5,28.3,15.7,20.5,12.4,61.8,0.0,0.0,0.0,,0.0,0.0,,20.5,268.8,1011.4,1.3,16.0,,,,06:44:05,1000215845,19:20:09,1000261209,0.81,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-09-12,1000278000,25.1,13.9,18.3,25.1,13.9,18.3,12.7,71.4,0.0,0.0,0.0,,0.0,0.0,,20.6,198.3,1009.7,3.3,16.0,,,,06:44:58,1000302298,19:18:34,1000347514,0.84,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-09-13,1000364400,29.4,12.8,19.8,28.9,12.8,19.7,13.3,70.6,0.0,0.0,0.0,,0.0,0.0,,14.7,203.6,1012.5,0.0,15.8,,,,06:45:51,1000388751,19:16:59,1000433819,0.87,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-09-14,1000450800,33.3,14.3,22.9,32.7,14.3,22.7,13.6,60.8,0.0,0.0,0.0,,0.0,0.0,,13.0,222.0,1012.8,0.0,15.9,,,,06:46:44,1000475204,19:15:24,1000520124,0.91,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-09-15,1000537200,30.7,13.8,20.7,29.9,13.8,20.6,13.0,64.9,0.0,0.0,0.0,,0.0,0.0,,18.7,199.1,1012.0,0.0,16.0,,,,06:47:36,1000561656,19:13:49,1000606429,0.94,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
